,TAG,Value,Time
1352,B,1065,1241
1353,R,8630,1242
1354,B,419,1243
1355,I,5481,1244
1356,B,1104,1245
1357,R,8627,1246
1358,B,419,1247
1359,I,5440,1248
1360,B,1126,1249
1361,R,8668,1250
1362,B,412,1251
1363,I,5504,1252
1364,B,1043,1253
1365,R,8710,1254
1366,B,425,1255
1367,I,5542,1256
1368,B,1014,1257
1369,R,8640,1258
1370,B,422,1259
1371,I,5497,1260
1372,B,1100,1261
1373,R,8595,1262
1374,B,406,1263
1375,I,5516,1264
1376,B,1091,1265
1377,R,8620,1266
1378,B,387,1267
1379,I,5529,1268
1380,B,1059,1269
1381,R,8643,1270
1382,B,387,1271
1383,I,5465,1272
1384,B,1078,1273
1385,R,8694,1274
1386,B,441,1275
1387,I,5420,1276
1388,B,1126,1277
1389,R,8649,1278
1390,B,502,1279
1391,I,5536,1280
1392,B,1081,1281
1393,R,8630,1282
1394,B,396,1283
1395,I,5504,1284
1396,B,998,1285
1397,R,8508,1286
1398,B,406,1287
1399,I,5516,1288
1400,B,1008,1289
1401,R,8595,1290
1402,B,393,1291
1403,I,5481,1292
1404,B,1120,1293
1405,R,8608,1294
1406,B,371,1295
1407,I,5449,1296
1408,B,1126,1297
1409,R,8627,1298
1410,B,412,1299
1411,I,5452,1300
1412,B,1072,1301
1413,R,8601,1302
1414,B,448,1303
1415,I,5465,1304
1416,B,1068,1305
1417,R,8620,1306
1418,B,412,1307
1419,I,5478,1308
1420,B,1062,1309
1421,R,8624,1310
1422,B,374,1311
1423,I,5491,1312
1424,B,1052,1313
1425,R,8544,1314
1426,B,409,1315
1427,I,5456,1316
1428,B,1065,1317
1429,R,8553,1318
1430,B,441,1319
1431,I,5401,1320
1432,B,1100,1321
1433,R,8569,1322
1434,B,364,1323
1435,I,5420,1324
1436,B,1043,1325
1437,R,8617,1326
1438,B,432,1327
1439,I,5443,1328
1440,B,1084,1329
1441,R,8588,1330
1442,B,444,1331
1443,I,5436,1332
1444,B,1059,1333
1445,R,8550,1334
1446,B,451,1336
1447,I,5449,1336
1448,B,1049,1337
1449,R,8579,1339
1450,B,425,1340
1451,I,5420,1340
1452,B,1017,1342
1453,R,8550,1343
1454,B,432,1344
1455,I,5478,1345
1456,B,1056,1346
1457,R,8540,1347
1458,B,406,1348
1459,I,5436,1349
1460,B,1123,1350
1461,R,8563,1351
1462,B,396,1352
1463,I,5382,1353
1464,B,1081,1354
1465,R,8617,1355
1466,B,416,1356
1467,I,5440,1357
1468,B,1075,1358
1469,R,8515,1359
1470,B,425,1360
1471,I,5392,1361
1472,B,1049,1362
1473,R,8467,1363
1474,B,390,1364
1475,I,5372,1365
1476,B,1091,1366
1477,R,8553,1367
1478,B,416,1368
1479,I,5372,1369
1480,B,1040,1370
1481,R,8502,1371
1482,B,403,1372
1483,I,5376,1373
1484,B,1091,1374
1485,R,8540,1375
1486,B,428,1376
1487,I,5350,1377
1488,B,1132,1378
1489,R,8528,1379
1490,B,483,1380
1491,I,5411,1381
