TAG,Time,Value
B,37812,92
I,37814,58009
B,37816,158
R,37819,37524
B,37821,141
I,37823,58205
B,37826,197
R,37828,37559
B,37831,78
I,37833,58026
B,37835,175
R,37838,37596
B,37840,153
I,37842,58181
B,37845,170
R,37847,37499
B,37850,78
I,37852,58052
B,37854,213
R,37857,37640
B,37859,121
I,37861,58142
B,37864,156
R,37866,37473
B,37868,92
I,37871,58127
B,37873,241
R,37876,37633
B,37878,93
I,37880,58057
B,37883,162
R,37885,37546
B,37887,131
I,37890,58243
B,37892,207
R,37894,37547
B,37897,88
I,37899,58041
B,37902,175
R,37904,37586
B,37906,163
I,37909,58197
B,37911,175
R,37913,37515
B,37916,84
I,37918,58044
B,37921,212
R,37923,37646
B,37925,123
I,37928,58144
B,37930,166
R,37932,37488
B,37935,87
I,37937,58133
B,37939,238
R,37942,37585
B,37944,100
I,37947,58171
B,37949,158
R,37951,37521
B,37954,124
I,37956,58230
B,37958,211
R,37961,37553
B,37963,82
I,37965,58027
B,37968,162
R,37970,37551
B,37973,157
I,37975,58217
B,37977,177
R,37980,37531
B,37982,81
I,37984,58084
B,37987,202
R,37989,37617
B,37992,133
I,37994,58165
B,37996,165
R,37999,37478
B,38001,85
I,38003,58121
B,38006,231
R,38008,37649
B,38010,99
I,38013,58123
B,38015,160
R,38018,37531
B,38020,116
I,38022,58260
B,38025,225
R,38027,37599
B,38029,80
I,38032,58102
B,38034,166
R,38037,37546
B,38039,157
I,38041,58235
B,38044,182
R,38046,37541
B,38048,83
I,38051,58080
B,38053,190
R,38055,37673
B,38058,153
I,38060,58193
B,38063,169
R,38065,37488
B,38067,85
I,38070,58147
B,38072,238
R,38074,37622
B,38077,108
I,38079,58197
B,38082,164
R,38084,37532
B,38086,110
I,38089,58297
B,38091,233
R,38093,37606
B,38096,84
I,38098,58074
B,38100,161
R,38103,37557
B,38105,151
I,38108,58250
B,38110,181
R,38112,37583
B,38115,82
I,38117,58110
B,38119,195
R,38122,37650
B,38124,154
I,38126,58251
B,38129,166
R,38131,37512
B,38134,84
I,38136,58164
B,38138,229
R,38141,37661
B,38143,111
I,38145,58224
B,38148,163
R,38150,37510
B,38153,109
I,38155,58316
B,38157,234
R,38160,37627
B,38162,89
I,38164,58132
B,38167,165
R,38169,37542
B,38171,149
I,38174,58322
B,38176,187
R,38179,37583
B,38181,81
I,38183,58141
B,38186,179
R,38188,37651
B,38190,156
I,38193,58282
B,38195,173
R,38198,37580
B,38200,80
I,38202,58197
B,38205,228
R,38207,37656
B,38209,115
I,38212,58270
B,38214,169
R,38216,37511
B,38219,98
I,38221,58310
B,38224,242
R,38226,37665
B,38228,94
I,38231,58159
B,38233,164
R,38235,37603
B,38238,139
I,38240,58383
B,38243,205
R,38245,37583
B,38247,84
I,38250,58143
B,38252,178
R,38254,37632
B,38257,157
I,38259,58311
B,38261,178
R,38264,37540
B,38266,88
I,38269,58123
B,38271,212
R,38273,37661
B,38276,119
I,38278,58170
B,38280,160
R,38283,37512
B,38285,89
I,38287,58137
B,38290,240
R,38292,37601
B,38295,91
I,38297,58018
B,38299,172
R,38302,37470
B,38304,132
I,38306,58152
B,38309,198
R,38311,37527
B,38314,83
I,38316,57916
B,38318,166
R,38321,37507
B,38323,166
I,38325,58087
B,38328,168
R,38330,37460
B,38332,82
I,38335,57930
B,38337,213
R,38340,37535
B,38342,130
I,38344,58020
B,38347,163
R,38349,37443
B,38351,89
I,38354,57999
B,38356,236
R,38358,37545
B,38361,97
I,38363,57909
B,38366,159
R,38368,37452
B,38370,130
I,38373,58100
B,38375,212
R,38377,37495
B,38380,81
I,38382,57880
B,38385,169
R,38387,37509
B,38389,161
I,38392,58049
B,38394,178
R,38396,37470
B,38399,80
I,38401,57869
B,38403,196
R,38406,37550
B,38408,132
I,38411,58010
B,38413,165
R,38415,37443
B,38418,86
I,38420,57973
B,38422,237
R,38425,37530
B,38427,100
I,38430,57969
B,38432,155
R,38434,37433
B,38437,113
I,38439,58095
B,38441,226
R,38444,37524
B,38446,84
I,38448,57868
B,38451,164
R,38453,37468
B,38456,157
I,38458,58023
B,38460,181
R,38463,37443
B,38465,81
I,38467,57878
B,38470,189
R,38472,37537
B,38475,147
I,38477,58006
B,38479,165
R,38482,37428
B,38484,77
I,38486,57957
B,38489,232
R,38491,37537
B,38493,107
I,38496,57984
B,38498,154
R,38501,37411
B,38503,106
I,38505,58013
B,38508,224
R,38510,37469
B,38512,88
I,38515,57863
B,38517,162
R,38520,37451
B,38522,152
I,38524,58048
B,38527,180
R,38529,37451
B,38531,81
I,38534,57920
B,38536,184
R,38538,37497
B,38541,151
I,38543,58000
B,38546,173
R,38548,37382
B,38550,79
I,38553,57927
B,38555,224
R,38557,37552
B,38560,102
I,38562,57974
B,38565,160
R,38567,37405
B,38569,103
I,38572,58065
B,38574,230
R,38576,37494
B,38579,83
I,38581,57854
B,38583,168
R,38586,37431
B,38588,148
I,38591,58067
B,38593,189
R,38595,37426
B,38598,80
I,38600,57887
B,38602,189
R,38605,37530
B,38607,153
I,38609,58013
B,38612,175
R,38614,37413
B,38617,82
I,38619,57844
B,38621,222
R,38624,37525
B,38626,111
I,38628,57941
B,38631,157
R,38633,37407
B,38636,100
I,38638,58010
B,38640,227
R,38643,37462
B,38645,93
I,38647,57887
B,38650,154
R,38652,37457
B,38654,136
I,38657,58039
B,38659,192
R,38662,37452
B,38664,79
I,38666,57859
B,38669,172
R,38671,37522
B,38673,161
I,38676,58033
B,38678,162
R,38681,37419
B,38683,81
I,38685,57927
B,38688,223
R,38690,37545
B,38692,117
I,38695,58017
B,38697,159
R,38699,37391
B,38702,96
I,38704,57988
B,38707,238
R,38709,37521
B,38711,92
I,38714,57923
B,38716,162
R,38718,37445
B,38721,129
I,38723,58060
B,38726,213
R,38728,37475
B,38730,86
I,38733,57896
B,38735,175
R,38737,37531
B,38740,156
I,38742,58079
B,38744,172
R,38747,37422
B,38749,83
I,38752,57958
B,38754,207
R,38756,37572
B,38759,124
I,38761,58033
B,38763,160
R,38766,37406
B,38768,87
I,38770,58026
B,38773,242
R,38775,37506
B,38778,94
I,38780,57956
B,38782,163
R,38785,37432
B,38787,121
I,38789,58132
B,38792,206
R,38794,37482
B,38797,83
I,38799,57913
B,38801,164
R,38804,37494
B,38806,155
I,38808,58065
B,38811,178
R,38813,37452
B,38815,78
I,38818,57916
B,38820,199
R,38823,37594
B,38825,129
I,38827,58019
B,38830,166
R,38832,37430
B,38834,79
I,38837,58008
B,38839,230
R,38842,37513
B,38844,95
I,38846,57965
B,38849,163
R,38851,37440
B,38853,115
I,38856,58149
B,38858,216
R,38860,37478
B,38863,84
I,38865,57930
B,38868,166
R,38870,37538
B,38872,153
I,38875,58131
B,38877,175
R,38879,37440
B,38882,82
I,38884,57984
B,38887,195
R,38889,37520
B,38891,143
I,38894,58064
B,38896,167
R,38898,37418
B,38901,79
I,38903,58020
B,38905,240
R,38908,37543
B,38910,95
I,38913,57985
B,38915,158
R,38917,37436
B,38920,101
I,38922,58129
B,38924,232
R,38927,37520
B,38929,87
I,38932,57975
B,38934,165
R,38936,37487
B,38939,155
I,38941,58157
B,38943,182
R,38946,37447
B,38948,82
I,38950,57968
B,38953,184
R,38955,37572
B,38958,146
I,38960,58101
B,38962,165
R,38965,37438
B,38967,77
I,38969,58055
B,38972,233
R,38974,37562
B,38977,105
I,38979,58080
B,38981,162
R,38984,37440
B,38986,103
I,38988,58109
B,38991,230
R,38993,37538
B,38995,89
I,38998,57989
B,39000,161
R,39003,37476
B,39005,148
I,39007,58176
B,39010,194
R,39012,37543
B,39014,82
I,39017,58012
B,39019,180
R,39021,37566
B,39024,156
I,39026,58177
B,39029,170
R,39031,37473
B,39033,82
I,39036,58036
B,39038,217
R,39040,37602
B,39043,108
I,39045,58105
B,39048,158
R,39050,37446
B,39052,100
I,39055,58180
B,39057,235
R,39059,37543
B,39062,89
I,39064,57970
B,39066,158
R,39069,37488
B,39071,137
I,39074,58215
B,39076,195
R,39078,37501
B,39081,79
I,39083,58022
B,39085,167
R,39088,37576
B,39090,153
I,39093,58187
B,39095,165
R,39097,37446
B,39100,76
I,39102,58045
B,39104,221
R,39107,37576
B,39109,116
I,39111,58130
B,39114,163
R,39116,37412
B,39119,91
I,39121,58164
B,39123,238
R,39126,37575
B,39128,93
I,39130,58081
B,39133,158
R,39135,37470
B,39137,134
I,39140,58240
B,39142,207
R,39145,37557
B,39147,80
I,39149,58056
B,39152,172
R,39154,37523
B,39156,157
I,39159,58179
B,39161,178
R,39164,37501
B,39166,83
I,39168,58068
B,39171,200
R,39173,37591
B,39175,126
I,39178,58201
B,39180,163
R,39182,37473
B,39185,88
I,39187,58134
B,39190,246
R,39192,37579
B,39194,90
I,39197,58109
B,39199,166
R,39201,37487
B,39204,122
I,39206,58280
B,39209,209
R,39211,37534
B,39213,81
I,39216,58088
B,39218,168
R,39220,37551
B,39223,151
I,39225,58265
B,39227,171
R,39230,37508
B,39232,81
I,39235,58095
B,39237,199
R,39239,37600
B,39242,134
I,39244,58201
B,39246,157
R,39249,37483
B,39251,88
I,39253,58161
B,39256,240
R,39258,37570
B,39261,101
I,39263,58155
B,39265,157
R,39268,37453
B,39270,121
I,39272,58218
B,39275,224
R,39277,37491
B,39280,87
I,39282,57966
B,39284,168
R,39287,37521
B,39289,153
I,39291,58119
B,39294,173
R,39296,37447
B,39298,80
I,39301,57889
B,39303,188
R,39306,37502
B,39308,145
I,39310,57999
B,39313,166
R,39315,37347
B,39317,82
I,39320,57917
B,39322,231
R,39325,37496
B,39327,103
I,39329,57927
B,39332,165
R,39334,37356
B,39336,105
I,39339,58023
B,39341,228
R,39343,37421
B,39346,86
I,39348,57813
B,39351,163
R,39353,37399
B,39355,151
I,39358,57989
B,39360,172
R,39362,37408
B,39365,80
I,39367,57795
B,39370,187
R,39372,37469
B,39374,146
I,39377,57860
B,39379,169
R,39381,37344
B,39384,78
I,39386,57859
B,39388,226
R,39391,37466
B,39393,103
I,39396,57888
B,39398,157
R,39400,37348
B,39403,99
I,39405,57920
B,39407,228
R,39410,37427
B,39412,86
I,39414,57800
B,39417,159
R,39419,37371
B,39422,139
I,39424,57943
B,39426,192
R,39429,37389
B,39431,79
I,39433,57792
B,39436,180
R,39438,37459
B,39441,149
I,39443,57879
B,39445,165
R,39448,37327
B,39450,79
I,39452,57772
B,39455,222
R,39457,37447
B,39459,107
I,39462,57819
B,39464,161
R,39467,37330
B,39469,90
I,39471,57882
B,39474,234
R,39476,37407
B,39478,91
I,39481,57754
B,39483,156
R,39486,37347
B,39488,135
I,39490,57943
B,39493,198
R,39495,37340
B,39497,83
I,39500,57747
B,39502,173
R,39504,37391
B,39507,157
I,39509,57901
B,39512,179
R,39514,37340
B,39516,79
I,39519,57766
B,39521,216
R,39523,37417
B,39526,116
I,39528,57863
B,39531,160
R,39533,37330
B,39535,96
I,39538,57812
B,39540,236
R,39542,37415
B,39545,93
I,39547,57774
B,39549,154
R,39552,37354
B,39554,134
I,39557,57946
B,39559,208
R,39561,37386
B,39564,86
I,39566,57772
B,39568,167
R,39571,37433
B,39573,162
I,39576,57905
B,39578,173
R,39580,37326
B,39583,85
I,39585,57740
B,39587,213
R,39590,37470
B,39592,126
I,39594,57834
B,39597,159
R,39599,37303
B,39602,87
I,39604,57850
B,39606,246
R,39609,37414
B,39611,94
I,39613,57753
B,39616,157
R,39618,37336
B,39620,126
I,39623,57918
B,39625,210
R,39628,37386
B,39630,81
I,39632,57723
B,39635,167
R,39637,37372
B,39639,158
I,39642,57868
B,39644,172
R,39647,37311
B,39649,80
I,39651,57734
B,39654,197
R,39656,37412
B,39658,132
I,39661,57872
B,39663,167
R,39665,37323
B,39668,83
I,39670,57766
B,39673,232
R,39675,37406
B,39677,103
I,39680,57797
B,39682,154
R,39684,37333
B,39687,112
I,39689,57915
B,39692,219
R,39694,37360
B,39696,87
I,39699,57730
B,39701,166
R,39703,37397
B,39706,150
I,39708,57884
B,39710,176
R,39713,37362
B,39715,79
I,39718,57733
B,39720,200
R,39722,37434
B,39725,135
I,39727,57864
B,39729,165
R,39732,37326
B,39734,78
I,39737,57852
B,39739,229
R,39741,37404
B,39744,101
I,39746,57831
B,39748,164
R,39751,37289
B,39753,108
I,39755,57957
B,39758,213
R,39760,37393
B,39763,83
I,39765,57760
B,39767,157
R,39770,37408
B,39772,154
I,39774,57941
B,39777,185
R,39779,37340
B,39782,77
I,39784,57749
B,39786,187
R,39789,37437
B,39791,149
I,39793,57869
B,39796,162
R,39798,37331
B,39800,81
I,39803,57819
B,39805,233
R,39808,37449
B,39810,104
I,39812,57842
B,39815,173
R,39817,37304
B,39819,98
I,39822,57882
B,39824,223
R,39826,37364
B,39829,86
I,39831,57748
B,39834,154
R,39836,37363
B,39838,147
I,39841,57954
B,39843,191
R,39845,37363
B,39848,84
I,39850,57780
B,39853,187
R,39855,37412
B,39857,156
I,39860,57878
B,39862,166
R,39864,37323
B,39867,76
I,39869,57793
B,39871,220
R,39874,37437
B,39876,108
I,39879,57858
B,39881,168
R,39883,37314
B,39886,95
I,39888,57907
B,39890,233
R,39893,37415
B,39895,89
I,39897,57772
B,39900,156
R,39902,37337
B,39905,135
I,39907,57968
B,39909,194
R,39912,37375
B,39914,80
I,39916,57776
B,39919,174
R,39921,37420
B,39924,151
I,39926,57935
B,39928,176
R,39931,37329
B,39933,84
I,39935,57804
B,39938,209
R,39940,37436
B,39942,119
I,39945,57903
B,39947,163
R,39950,37333
B,39952,89
I,39954,57890
B,39957,233
R,39959,37416
B,39961,93
I,39964,57830
B,39966,161
R,39969,37374
B,39971,131
I,39973,58011
B,39976,204
R,39978,37400
B,39980,79
I,39983,57790
B,39985,170
R,39987,37415
B,39990,159
I,39992,57950
B,39995,172
R,39997,37351
B,39999,81
I,40002,57823
B,40004,208
R,40006,37483
B,40009,119
I,40011,57907
B,40014,168
R,40016,37368
B,40018,86
I,40021,57945
B,40023,240
R,40025,37444
B,40028,90
I,40030,57855
B,40032,157
R,40035,37342
B,40037,122
I,40040,58015
B,40042,203
R,40044,37382
B,40047,85
I,40049,57843
B,40051,167
R,40054,37423
B,40056,153
I,40058,57970
B,40061,177
R,40063,37379
B,40066,80
I,40068,57845
B,40070,193
R,40073,37445
B,40075,132
I,40077,57946
B,40080,163
R,40082,37315
B,40085,87
I,40087,57915
B,40089,236
R,40092,37473
B,40094,101
I,40096,57947
B,40099,166
R,40101,37372
B,40103,114
I,40106,58007
B,40108,217
R,40111,37396
B,40113,80
I,40115,57871
B,40118,167
R,40120,37405
B,40122,153
I,40125,58050
B,40127,185
R,40130,37385
B,40132,79
I,40134,57908
B,40137,201
R,40139,37524
B,40141,145
I,40144,57998
B,40146,166
R,40148,37334
B,40151,85
I,40153,57963
B,40156,233
R,40158,37467
B,40160,100
I,40163,57979
B,40165,161
R,40167,37404
B,40170,111
I,40172,58044
B,40175,230
R,40177,37433
B,40179,83
I,40182,57879
B,40184,164
R,40186,37415
B,40189,147
I,40191,58044
B,40193,178
R,40196,37404
B,40198,84
I,40201,57883
B,40203,183
R,40205,37499
B,40208,140
I,40210,58057
B,40212,168
R,40215,37360
B,40217,74
I,40220,57930
B,40222,226
R,40224,37514
B,40227,98
I,40229,57931
B,40231,168
R,40234,37380
B,40236,99
I,40238,58017
B,40241,222
R,40243,37455
B,40246,85
I,40248,57910
B,40250,163
R,40253,37400
B,40255,145
I,40257,58082
B,40260,185
R,40262,37387
B,40265,80
I,40267,57921
B,40269,178
R,40272,37444
B,40274,152
I,40276,58045
B,40279,173
R,40281,37397
B,40283,85
I,40286,57959
B,40288,225
R,40291,37510
B,40293,102
I,40295,58011
B,40298,157
R,40300,37354
B,40302,94
I,40305,58062
B,40307,231
R,40309,37479
B,40312,92
I,40314,57918
B,40317,159
R,40319,37433
B,40321,137
I,40324,58112
B,40326,195
R,40328,37398
B,40331,80
I,40333,57900
B,40336,169
R,40338,37448
B,40340,162
I,40343,58003
B,40345,175
R,40347,37342
B,40350,80
I,40352,57829
B,40354,211
R,40357,37416
B,40359,115
I,40362,57861
B,40364,161
R,40366,37262
B,40369,84
I,40371,57848
B,40373,228
R,40376,37396
B,40378,91
I,40381,57737
B,40383,158
R,40385,37302
B,40388,124
I,40390,57878
B,40392,197
R,40395,37292
B,40397,78
I,40399,57647
B,40402,161
R,40404,37336
B,40407,160
I,40409,57808
B,40411,176
R,40414,37289
B,40416,80
I,40418,57642
B,40421,211
R,40423,37395
B,40426,124
I,40428,57714
B,40430,162
R,40433,37208
B,40435,85
I,40437,57695
B,40440,236
R,40442,37332
B,40444,93
I,40447,57661
B,40449,158
R,40452,37263
B,40454,122
I,40456,57778
B,40459,213
R,40461,37332
B,40463,82
I,40466,57640
B,40468,170
R,40470,37303
B,40473,161
I,40475,57816
B,40478,175
R,40480,37299
B,40482,81
I,40485,57638
B,40487,200
R,40489,37337
B,40492,139
I,40494,57744
B,40497,163
R,40499,37237
B,40501,88
I,40504,57677
B,40506,227
R,40508,37320
B,40511,96
I,40513,57648
B,40515,159
R,40518,37246
B,40520,115
I,40523,57776
B,40525,214
R,40527,37305
B,40530,86
I,40532,57586
B,40534,163
R,40537,37267
B,40539,146
I,40541,57743
B,40544,180
R,40546,37245
B,40549,75
I,40551,57561
B,40553,185
R,40556,37343
B,40558,135
I,40560,57667
B,40563,167
R,40565,37211
B,40568,82
I,40570,57604
B,40572,239
R,40575,37336
B,40577,99
I,40579,57597
B,40582,166
R,40584,37225
B,40586,106
I,40589,57728
B,40591,220
R,40594,37284
B,40596,84
I,40598,57570
B,40601,156
R,40603,37248
B,40605,145
I,40608,57750
B,40610,175
R,40613,37267
B,40615,77
I,40617,57557
B,40620,190
R,40622,37335
B,40624,142
I,40627,57661
B,40629,169
R,40631,37244
B,40634,79
I,40636,57624
B,40639,229
R,40641,37359
B,40643,102
I,40646,57650
B,40648,157
R,40650,37217
B,40653,99
I,40655,57667
B,40658,226
R,40660,37275
B,40662,84
I,40665,57544
B,40667,158
R,40669,37251
B,40672,138
I,40674,57725
B,40676,181
R,40679,37259
B,40681,76
I,40684,57551
B,40686,177
R,40688,37281
B,40691,156
I,40693,57696
B,40695,171
R,40698,37212
B,40700,78
I,40702,57600
B,40705,221
R,40707,37314
B,40710,102
I,40712,57666
B,40714,163
R,40717,37182
B,40719,95
I,40721,57628
B,40724,234
R,40726,37272
B,40729,90
I,40731,57534
B,40733,153
R,40736,37233
B,40738,135
I,40740,57693
B,40743,190
R,40745,37224
B,40747,78
I,40750,57513
B,40752,175
R,40755,37298
B,40757,149
I,40759,57711
B,40762,174
R,40764,37205
B,40766,83
I,40769,57571
B,40771,206
R,40774,37346
B,40776,110
I,40778,57656
B,40781,162
R,40783,37212
B,40785,92
I,40788,57679
B,40790,227
R,40792,37318
B,40795,90
I,40797,57578
B,40800,166
R,40802,37239
B,40804,126
I,40807,57735
B,40809,197
R,40811,37252
B,40814,78
I,40816,57559
B,40819,165
R,40821,37310
B,40823,151
I,40826,57667
B,40828,165
R,40830,37236
B,40833,78
I,40835,57590
B,40837,205
R,40840,37349
B,40842,129
I,40845,57654
B,40847,158
R,40849,37198
B,40852,89
I,40854,57647
B,40856,237
R,40859,37299
B,40861,93
I,40863,57596
B,40866,162
R,40868,37228
B,40871,124
I,40873,57743
B,40875,207
R,40878,37235
B,40880,78
I,40882,57571
B,40885,163
R,40887,37297
B,40890,146
I,40892,57745
B,40894,175
R,40897,37235
B,40899,80
I,40901,57576
B,40904,202
R,40906,37330
B,40908,130
I,40911,57674
B,40913,163
R,40916,37207
B,40918,78
I,40920,57638
B,40923,240
R,40925,37326
B,40927,99
I,40930,57636
B,40932,158
R,40935,37268
B,40937,115
I,40939,57767
B,40942,221
R,40944,37289
B,40946,84
I,40949,57615
B,40951,164
R,40953,37247
B,40956,153
I,40958,57777
B,40961,172
R,40963,37253
B,40965,82
I,40968,57571
B,40970,191
R,40972,37360
B,40975,140
I,40977,57690
B,40980,168
R,40982,37212
B,40984,85
I,40987,57666
B,40989,234
R,40991,37336
B,40994,98
I,40996,57620
B,40998,162
R,41001,37205
B,41003,106
I,41006,57774
B,41008,219
R,41010,37291
B,41013,84
I,41015,57581
B,41017,160
R,41020,37278
B,41022,143
I,41024,57782
B,41027,183
R,41029,37234
B,41032,78
I,41034,57617
B,41036,182
R,41039,37340
B,41041,151
I,41043,57713
B,41046,166
R,41048,37240
B,41051,83
I,41053,57677
B,41055,224
R,41058,37341
B,41060,106
I,41062,57704
B,41065,150
R,41067,37247
B,41069,108
I,41072,57788
B,41074,225
R,41077,37334
B,41079,88
I,41081,57629
B,41084,164
R,41086,37262
B,41088,138
I,41091,57809
B,41093,185
R,41096,37252
B,41098,85
I,41100,57622
B,41103,177
R,41105,37344
B,41107,156
I,41110,57770
B,41112,175
R,41114,37249
B,41117,78
I,41119,57651
B,41122,223
R,41124,37378
B,41126,110
I,41129,57746
B,41131,160
R,41133,37215
B,41136,94
I,41138,57767
B,41141,235
R,41143,37334
B,41145,92
I,41148,57666
B,41150,162
R,41152,37256
B,41155,136
I,41157,57861
B,41159,188
R,41162,37283
B,41164,74
I,41167,57655
B,41169,169
R,41171,37346
B,41174,152
I,41176,57804
B,41178,172
R,41181,37289
B,41183,84
I,41185,57682
B,41188,214
R,41190,37380
B,41193,123
I,41195,57776
B,41197,157
R,41200,37253
B,41202,89
I,41204,57762
B,41207,235
R,41209,37361
B,41212,91
I,41214,57709
B,41216,164
R,41219,37272
B,41221,131
I,41223,57846
B,41226,202
R,41228,37299
B,41230,81
I,41233,57667
B,41235,173
R,41238,37327
B,41240,156
I,41242,57821
B,41245,173
R,41247,37288
B,41249,90
I,41252,57721
B,41254,207
R,41257,37405
B,41259,125
I,41261,57770
B,41264,154
R,41266,37249
B,41268,88
I,41271,57784
B,41273,241
R,41275,37395
B,41278,92
I,41280,57705
B,41283,162
R,41285,37256
B,41287,115
I,41290,57871
B,41292,222
R,41294,37331
B,41297,83
I,41299,57725
B,41302,170
R,41304,37306
B,41306,152
I,41309,57864
B,41311,175
R,41313,37322
B,41316,82
I,41318,57754
B,41320,203
R,41323,37354
B,41325,128
I,41328,57823
B,41330,163
R,41332,37266
B,41335,86
I,41337,57809
B,41339,233
R,41342,37379
B,41344,99
I,41346,57759
B,41349,165
R,41351,37290
B,41354,110
I,41356,57901
B,41358,215
R,41361,37351
B,41363,87
I,41365,57754
B,41368,161
R,41370,37337
B,41373,155
I,41375,57908
B,41377,180
R,41380,37303
B,41382,83
I,41384,57735
B,41387,194
R,41389,37343
B,41391,139
I,41394,57811
B,41396,162
R,41399,37226
B,41401,87
I,41403,57732
B,41406,231
R,41408,37356
B,41410,99
I,41413,57653
B,41415,164
R,41418,37201
B,41420,107
I,41422,57753
B,41425,223
R,41427,37277
B,41429,82
I,41432,57587
B,41434,166
R,41436,37211
B,41439,146
I,41441,57682
B,41444,180
R,41446,37216
B,41448,79
I,41451,57513
B,41453,185
R,41455,37292
B,41458,145
I,41460,57592
B,41463,171
R,41465,37141
B,41467,77
I,41470,57525
B,41472,226
R,41474,37276
B,41477,106
I,41479,57574
B,41481,164
R,41484,37127
B,41486,103
I,41489,57615
B,41491,226
R,41493,37222
B,41496,84
I,41498,57448
B,41500,161
R,41503,37160
B,41505,135
I,41508,57633
B,41510,184
R,41512,37151
B,41515,79
I,41517,57455
B,41519,183
R,41522,37258
B,41524,143
I,41526,57587
B,41529,174
R,41531,37150
B,41534,78
I,41536,57484
B,41538,216
R,41541,37247
B,41543,111
I,41545,57489
B,41548,159
R,41550,37116
B,41553,96
I,41555,57526
B,41557,237
R,41560,37219
B,41562,88
I,41564,57384
B,41567,159
R,41569,37144
B,41571,134
I,41574,57570
B,41576,198
R,41579,37176
B,41581,77
I,41583,57354
B,41586,178
R,41588,37202
B,41590,153
I,41593,57517
B,41595,165
R,41597,37108
B,41600,80
I,41602,57399
B,41605,212
R,41607,37246
B,41609,110
I,41612,57462
B,41614,160
R,41616,37065
B,41619,91
I,41621,57452
B,41624,234
R,41626,37218
B,41628,93
I,41631,57377
B,41633,158
R,41635,37141
B,41638,125
I,41640,57531
B,41642,201
R,41645,37183
B,41647,85
I,41650,57348
B,41652,167
R,41654,37171
B,41657,148
I,41659,57513
B,41661,172
R,41664,37175
B,41666,82
I,41668,57403
B,41671,200
R,41673,37209
B,41676,126
I,41678,57475
B,41680,165
R,41683,37093
B,41685,86
I,41687,57443
B,41690,227
R,41692,37256
B,41695,95
I,41697,57403
B,41699,163
R,41702,37118
B,41704,120
I,41706,57547
B,41709,206
R,41711,37163
B,41713,82
I,41716,57350
B,41718,167
R,41721,37168
B,41723,149
I,41725,57511
B,41728,172
R,41730,37151
B,41732,79
I,41735,57395
B,41737,197
R,41740,37252
B,41742,131
I,41744,57472
B,41747,160
R,41749,37100
B,41751,87
I,41754,57425
B,41756,231
R,41758,37210
B,41761,98
I,41763,57381
B,41766,158
R,41768,37105
B,41770,108
I,41773,57532
B,41775,218
R,41777,37164
B,41780,81
I,41782,57312
B,41785,160
R,41787,37154
B,41789,149
I,41792,57473
B,41794,176
R,41796,37128
B,41799,76
I,41801,57350
B,41803,186
R,41806,37216
B,41808,140
I,41811,57444
B,41813,161
R,41815,37119
B,41818,79
I,41820,57388
B,41822,227
R,41825,37226
B,41827,99
I,41829,57370
B,41832,154
R,41834,37113
B,41837,102
I,41839,57522
B,41841,221
R,41844,37191
B,41846,85
I,41848,57337
B,41851,158
R,41853,37155
B,41856,142
I,41858,57501
B,41860,184
R,41863,37150
B,41865,77
I,41867,57344
B,41870,176
R,41872,37215
B,41874,143
I,41877,57446
B,41879,168
R,41882,37107
B,41884,83
