TAG,Time,Value
B,10750,103
I,10752,58896
B,10754,167
R,10757,37670
B,10759,103
I,10762,58892
B,10764,171
R,10766,37680
B,10769,104
I,10771,58876
B,10773,170
R,10776,37695
B,10778,107
I,10780,58882
B,10783,179
R,10785,37677
B,10788,95
I,10790,58835
B,10792,184
R,10795,37689
B,10797,100
I,10799,58887
B,10802,180
R,10804,37660
B,10807,97
I,10809,58826
B,10811,183
R,10814,37658
B,10816,99
I,10818,58820
B,10821,172
R,10823,37641
B,10825,106
I,10828,58862
B,10830,175
R,10833,37638
B,10835,106
I,10837,58851
B,10840,174
R,10842,37638
B,10844,107
I,10847,58832
B,10849,179
R,10852,37629
B,10854,96
I,10856,58780
B,10859,180
R,10861,37636
B,10863,97
I,10866,58803
B,10868,178
R,10870,37641
B,10873,93
I,10875,58804
B,10878,185
R,10880,37632
B,10882,102
I,10885,58857
B,10887,170
R,10889,37641
B,10892,101
I,10894,58864
B,10896,176
R,10899,37648
B,10901,100
I,10904,58837
B,10906,168
R,10908,37640
B,10911,107
I,10913,58845
B,10915,177
R,10918,37629
B,10920,97
I,10923,58792
B,10925,177
R,10927,37628
B,10930,99
I,10932,58784
B,10934,177
R,10937,37613
B,10939,93
I,10941,58782
B,10944,185
R,10946,37620
B,10949,98
I,10951,58788
B,10953,173
R,10956,37618
B,10958,99
I,10960,58807
B,10963,178
R,10965,37629
B,10968,101
I,10970,58846
B,10972,167
R,10975,37634
B,10977,104
I,10979,58850
B,10982,172
R,10984,37637
B,10986,99
I,10989,58799
B,10991,175
R,10994,37629
B,10996,100
I,10998,58852
B,11001,178
R,11003,37627
B,11005,92
I,11008,58842
B,11010,182
R,11012,37628
B,11015,97
I,11017,58811
B,11020,182
R,11022,37621
B,11024,97
I,11027,58826
B,11029,179
R,11031,37639
B,11034,102
I,11036,58863
B,11039,168
R,11041,37636
B,11043,109
I,11046,58876
B,11048,174
R,11050,37644
B,11053,101
I,11055,58862
B,11057,174
R,11060,37653
B,11062,107
I,11065,58865
B,11067,180
R,11069,37633
B,11072,100
I,11074,58852
B,11076,185
R,11079,37627
B,11081,96
I,11084,58794
B,11086,176
R,11088,37596
B,11091,97
I,11093,58793
B,11095,181
R,11098,37587
B,11100,100
I,11102,58829
B,11105,167
R,11107,37595
B,11110,108
I,11112,58819
B,11114,175
R,11117,37588
B,11119,101
I,11121,58808
B,11124,171
R,11126,37588
B,11129,103
I,11131,58806
B,11133,180
R,11136,37589
B,11138,92
I,11140,58760
B,11143,191
R,11145,37591
B,11147,97
I,11150,58752
B,11152,183
R,11155,37580
B,11157,94
I,11159,58753
B,11162,180
R,11164,37563
B,11166,103
I,11169,58798
B,11171,168
R,11173,37556
B,11176,104
I,11178,58777
B,11181,179
R,11183,37560
B,11185,105
I,11188,58753
B,11190,170
R,11192,37542
B,11195,112
I,11197,58767
B,11200,173
R,11202,37545
B,11204,95
I,11207,58709
B,11209,183
R,11211,37550
B,11214,101
I,11216,58756
B,11218,179
R,11221,37528
B,11223,95
I,11226,58719
B,11228,183
R,11230,37543
B,11233,102
I,11235,58768
B,11237,174
R,11240,37528
B,11242,105
I,11245,58768
B,11247,178
R,11249,37530
B,11252,104
I,11254,58742
B,11256,175
R,11259,37540
B,11261,108
I,11263,58743
B,11266,178
R,11268,37537
B,11271,97
I,11273,58693
B,11275,177
R,11278,37526
B,11280,97
I,11282,58689
B,11285,178
R,11287,37510
B,11290,92
I,11292,58700
B,11294,186
R,11297,37508
B,11299,98
I,11301,58704
B,11304,172
R,11306,37502
B,11308,101
I,11311,58728
B,11313,177
R,11316,37512
B,11318,103
I,11320,58715
B,11323,173
R,11325,37512
B,11327,111
I,11330,58706
B,11332,179
R,11335,37491
B,11337,96
I,11339,58641
B,11342,181
R,11344,37495
B,11346,100
I,11349,58685
B,11351,181
R,11353,37474
B,11356,93
I,11358,58629
B,11361,189
R,11363,37468
B,11365,103
I,11368,58675
B,11370,177
R,11372,37470
B,11375,100
I,11377,58676
B,11379,177
R,11382,37460
B,11384,101
I,11387,58666
B,11389,166
R,11391,37456
B,11394,104
I,11396,58670
B,11398,172
R,11401,37455
B,11403,99
I,11406,58592
B,11408,176
R,11410,37456
B,11413,105
I,11415,58643
B,11417,179
R,11420,37452
B,11422,88
I,11424,58595
B,11427,188
R,11429,37446
B,11432,101
I,11434,58629
B,11436,179
R,11439,37408
B,11441,97
I,11443,58585
B,11446,180
R,11448,37420
B,11451,101
I,11453,58608
B,11455,170
R,11458,37406
B,11460,109
I,11462,58614
B,11465,171
R,11467,37412
B,11469,106
I,11472,58604
B,11474,176
R,11477,37416
B,11479,108
I,11481,58612
B,11484,178
R,11486,37430
B,11488,95
I,11491,58574
B,11493,186
R,11496,37433
B,11498,99
I,11500,58561
B,11503,181
R,11505,37421
B,11507,97
I,11510,58567
B,11512,181
R,11514,37423
B,11517,101
I,11519,58616
B,11522,172
R,11524,37416
B,11526,108
I,11529,58625
B,11531,178
R,11533,37420
B,11536,105
I,11538,58607
B,11541,174
R,11543,37429
B,11545,106
I,11548,58614
B,11550,181
R,11552,37409
B,11555,96
I,11557,58559
B,11559,183
R,11562,37417
B,11564,95
I,11567,58548
B,11569,178
R,11571,37398
B,11574,95
I,11576,58534
B,11578,184
R,11581,37397
B,11583,102
I,11585,58569
B,11588,176
R,11590,37380
B,11593,107
I,11595,58588
B,11597,177
R,11600,37391
B,11602,102
I,11604,58557
B,11607,172
R,11609,37387
B,11612,109
I,11614,58561
B,11616,178
R,11619,37395
B,11621,100
I,11623,58562
B,11626,183
R,11628,37396
B,11630,101
I,11633,58577
B,11635,179
R,11638,37385
B,11640,95
I,11642,58536
B,11645,184
R,11647,37387
B,11649,101
I,11652,58582
B,11654,175
R,11657,37381
B,11659,106
I,11661,58594
B,11664,176
R,11666,37403
B,11668,103
I,11671,58569
B,11673,172
R,11676,37393
B,11678,106
I,11680,58570
B,11683,174
R,11685,37386
B,11687,94
I,11690,58526
B,11692,180
R,11694,37384
B,11697,99
I,11699,58527
B,11702,180
R,11704,37359
B,11706,95
I,11709,58536
B,11711,187
R,11713,37389
B,11716,100
I,11718,58597
B,11720,174
R,11723,37379
B,11725,104
I,11728,58576
B,11730,172
R,11732,37387
B,11735,100
I,11737,58584
B,11739,166
R,11742,37391
B,11744,104
I,11747,58591
B,11749,173
R,11751,37389
B,11754,98
I,11756,58539
B,11758,179
R,11761,37398
B,11763,100
I,11765,58594
B,11768,178
R,11770,37377
B,11773,91
I,11775,58541
B,11777,179
R,11780,37388
B,11782,99
I,11784,58558
B,11787,172
R,11789,37369
B,11792,100
I,11794,58619
B,11796,180
R,11799,37397
B,11801,104
I,11803,58614
B,11806,165
R,11808,37403
B,11810,108
I,11813,58613
B,11815,178
R,11818,37405
B,11820,97
I,11822,58560
B,11825,176
R,11827,37402
B,11829,101
I,11832,58639
B,11834,179
R,11836,37393
B,11839,92
I,11841,58576
B,11844,182
R,11846,37394
B,11848,95
I,11851,58572
B,11853,176
R,11855,37356
B,11858,95
I,11860,58586
B,11863,181
R,11865,37382
B,11867,100
I,11870,58619
B,11872,165
R,11874,37383
B,11877,105
I,11879,58629
B,11881,172
R,11884,37395
B,11886,102
I,11889,58623
B,11891,174
R,11893,37384
B,11896,101
I,11898,58634
B,11900,177
R,11903,37397
B,11905,92
I,11908,58585
B,11910,184
R,11912,37420
B,11915,99
I,11917,58607
B,11919,180
R,11922,37417
B,11924,95
I,11926,58612
B,11929,184
R,11931,37408
B,11934,100
I,11936,58661
B,11938,167
R,11941,37409
B,11943,107
I,11945,58660
B,11948,173
R,11950,37406
B,11953,101
I,11955,58658
B,11957,173
R,11960,37417
B,11962,106
I,11964,58668
B,11967,175
R,11969,37413
B,11971,90
I,11974,58617
B,11976,180
R,11979,37407
B,11981,98
I,11983,58626
B,11986,179
R,11988,37405
B,11990,93
I,11993,58636
B,11995,188
R,11998,37413
B,12000,99
I,12002,58632
B,12005,171
R,12007,37415
B,12009,103
I,12012,58694
B,12014,172
R,12016,37426
B,12019,102
I,12021,58689
B,12024,174
R,12026,37435
B,12028,108
I,12031,58693
B,12033,174
R,12035,37437
B,12038,94
I,12040,58662
B,12042,178
R,12045,37438
B,12047,97
I,12050,58655
B,12052,177
R,12054,37414
B,12057,93
I,12059,58667
B,12061,185
R,12064,37428
B,12066,102
I,12069,58708
B,12071,177
R,12073,37412
B,12076,103
I,12078,58717
B,12080,179
R,12083,37437
B,12085,101
I,12087,58708
B,12090,175
R,12092,37426
B,12095,104
I,12097,58714
B,12099,172
R,12102,37419
B,12104,98
I,12106,58671
B,12109,178
R,12111,37444
B,12114,101
I,12116,58714
B,12118,183
R,12121,37421
B,12123,93
I,12125,58676
B,12128,185
R,12130,37441
B,12132,100
I,12135,58732
B,12137,173
R,12140,37427
B,12142,99
I,12144,58685
B,12147,178
R,12149,37433
B,12151,101
I,12154,58726
B,12156,164
R,12159,37443
B,12161,106
I,12163,58730
B,12166,177
R,12168,37436
B,12170,100
I,12173,58738
B,12175,173
R,12177,37447
B,12180,106
I,12182,58752
B,12185,176
R,12187,37441
B,12189,95
I,12192,58700
B,12194,183
R,12196,37438
B,12199,98
I,12201,58711
B,12204,180
R,12206,37421
B,12208,97
I,12211,58717
B,12213,177
R,12215,37438
B,12218,101
I,12220,58756
B,12222,166
R,12225,37440
B,12227,109
I,12230,58755
B,12232,171
R,12234,37445
B,12237,102
I,12239,58756
B,12241,172
R,12244,37466
B,12246,104
I,12248,58769
B,12251,177
R,12253,37445
B,12256,92
I,12258,58718
B,12260,183
R,12263,37461
B,12265,95
I,12267,58729
B,12270,175
R,12272,37436
B,12275,93
I,12277,58732
B,12279,176
R,12282,37456
B,12284,100
I,12286,58789
B,12289,166
R,12291,37444
B,12293,104
I,12296,58785
B,12298,174
R,12301,37449
B,12303,100
I,12305,58771
B,12308,174
R,12310,37460
B,12312,104
I,12315,58770
B,12317,179
R,12320,37456
B,12322,92
I,12324,58739
B,12327,184
R,12329,37456
B,12331,96
I,12334,58741
B,12336,185
R,12338,37450
B,12341,99
I,12343,58745
B,12346,187
R,12348,37463
B,12350,102
I,12353,58814
B,12355,169
R,12357,37450
B,12360,104
I,12362,58815
B,12364,176
R,12367,37461
B,12369,103
I,12372,58813
B,12374,175
R,12376,37471
B,12379,108
I,12381,58803
B,12383,180
R,12386,37467
B,12388,96
I,12390,58764
B,12393,183
R,12395,37477
B,12398,98
I,12400,58774
B,12402,185
R,12405,37452
B,12407,95
I,12409,58769
B,12412,188
R,12414,37460
B,12417,102
I,12419,58808
B,12421,172
R,12424,37457
B,12426,105
I,12428,58812
B,12431,174
R,12433,37473
B,12435,108
I,12438,58804
B,12440,171
R,12443,37459
B,12445,111
I,12447,58802
B,12450,179
R,12452,37465
B,12454,94
I,12457,58749
B,12459,181
R,12462,37464
B,12464,100
I,12466,58783
B,12469,178
R,12471,37444
B,12473,93
I,12476,58745
B,12478,188
R,12480,37452
B,12483,99
I,12485,58738
B,12488,174
R,12490,37441
B,12492,102
I,12495,58777
B,12497,180
R,12499,37446
B,12502,102
I,12504,58768
B,12507,166
R,12509,37450
B,12511,105
I,12514,58784
B,12516,176
R,12518,37450
B,12521,98
I,12523,58731
B,12525,182
R,12528,37449
B,12530,101
I,12533,58795
B,12535,187
R,12537,37454
B,12540,91
I,12542,58755
B,12544,182
R,12547,37458
B,12549,99
I,12551,58757
B,12554,177
R,12556,37446
B,12559,103
I,12561,58818
B,12563,186
R,12566,37454
B,12568,102
I,12570,58798
B,12573,166
R,12575,37456
B,12578,107
I,12580,58801
B,12582,177
R,12585,37454
B,12587,99
I,12589,58740
B,12592,171
R,12594,37459
B,12596,102
I,12599,58779
B,12601,181
R,12604,37428
B,12606,94
I,12608,58722
B,12611,187
R,12613,37437
B,12615,102
I,12618,58775
B,12620,178
R,12623,37417
B,12625,99
I,12627,58736
B,12630,182
R,12632,37423
B,12634,105
I,12637,58793
B,12639,166
R,12641,37426
B,12644,107
I,12646,58769
B,12649,177
R,12651,37436
B,12653,105
I,12656,58773
B,12658,174
R,12660,37433
B,12663,107
I,12665,58799
B,12668,179
R,12670,37448
B,12672,93
I,12675,58763
B,12677,184
R,12679,37457
B,12682,100
I,12684,58833
B,12686,181
R,12689,37441
B,12691,98
I,12694,58787
B,12696,183
R,12698,37460
B,12701,102
I,12703,58833
B,12705,174
R,12708,37443
B,12710,107
I,12712,58832
B,12715,177
R,12717,37448
B,12720,103
I,12722,58825
B,12724,175
R,12727,37444
B,12729,112
I,12731,58835
B,12734,183
R,12736,37441
B,12739,94
I,12741,58759
B,12743,183
R,12746,37452
B,12748,99
I,12750,58793
B,12753,179
R,12755,37442
B,12757,96
I,12760,58789
B,12762,186
R,12765,37447
B,12767,98
I,12769,58770
B,12772,173
R,12774,37433
B,12776,100
I,12779,58826
B,12781,169
R,12784,37446
B,12786,102
I,12788,58814
B,12791,168
R,12793,37448
B,12795,104
I,12798,58844
B,12800,176
R,12802,37455
B,12805,98
I,12807,58800
B,12810,181
R,12812,37461
B,12814,104
I,12817,58860
B,12819,175
R,12821,37442
B,12824,91
I,12826,58821
B,12828,182
R,12831,37466
B,12833,100
I,12836,58883
B,12838,171
R,12840,37469
B,12843,98
I,12845,58851
B,12847,175
R,12850,37479
B,12852,102
I,12855,58895
B,12857,167
R,12859,37488
B,12862,106
I,12864,58924
B,12866,178
R,12869,37513
B,12871,92
I,12873,58882
B,12876,176
R,12878,37510
B,12881,99
I,12883,58905
B,12885,183
R,12888,37523
B,12890,92
I,12892,58931
B,12895,182
R,12897,37526
B,12900,96
I,12902,58922
B,12904,175
R,12907,37501
B,12909,98
I,12911,58936
B,12914,175
R,12916,37514
B,12918,98
I,12921,58923
B,12923,168
R,12926,37517
B,12928,106
I,12930,58964
B,12933,177
R,12935,37527
B,12937,97
I,12940,58953
B,12942,172
R,12944,37533
B,12947,103
I,12949,58986
B,12952,178
R,12954,37527
B,12956,91
I,12959,58921
B,12961,180
R,12963,37517
B,12966,96
I,12968,58941
B,12971,174
R,12973,37511
B,12975,100
I,12978,58990
B,12980,178
R,12982,37520
B,12985,101
I,12987,58959
B,12989,172
R,12992,37509
B,12994,108
I,12997,58960
B,12999,175
R,13001,37508
B,13004,102
I,13006,58943
B,13008,175
R,13011,37504
B,13013,103
I,13015,58944
B,13018,180
R,13020,37486
B,13023,93
I,13025,58897
B,13027,185
R,13030,37503
B,13032,100
I,13034,58957
B,13037,179
R,13039,37498
B,13042,95
I,13044,58920
B,13046,180
R,13049,37499
B,13051,102
I,13053,58972
B,13056,167
R,13058,37501
B,13060,103
I,13063,58966
B,13065,175
R,13068,37500
B,13070,102
I,13072,58953
B,13075,173
R,13077,37503
B,13079,102
I,13082,58967
B,13084,179
R,13087,37499
B,13089,90
I,13091,58906
B,13094,180
R,13096,37503
B,13098,97
I,13101,58953
B,13103,182
R,13105,37489
B,13108,99
I,13110,58926
B,13113,186
R,13115,37507
B,13117,98
I,13120,58931
B,13122,173
R,13124,37496
B,13127,105
I,13129,58997
B,13132,173
R,13134,37511
B,13136,101
I,13139,58971
B,13141,176
R,13143,37517
B,13146,106
I,13148,58993
B,13150,180
R,13153,37518
B,13155,94
I,13158,58939
B,13160,181
R,13162,37510
B,13165,104
I,13167,58987
B,13169,184
R,13172,37496
B,13174,95
I,13177,58936
B,13179,185
R,13181,37501
B,13184,102
I,13186,58983
B,13188,175
R,13191,37495
B,13193,103
I,13195,59008
B,13198,178
R,13200,37506
B,13203,104
I,13205,58984
B,13207,169
R,13210,37512
B,13212,110
I,13214,59004
B,13217,179
R,13219,37516
B,13222,97
I,13224,58943
B,13226,178
R,13229,37505
B,13231,100
I,13233,58995
B,13236,184
R,13238,37500
B,13240,91
I,13243,58967
B,13245,184
R,13248,37520
B,13250,101
I,13252,59003
B,13255,172
R,13257,37498
B,13259,100
I,13262,59016
B,13264,178
R,13266,37505
B,13269,104
I,13271,59006
B,13274,173
R,13276,37511
B,13278,109
I,13281,59009
B,13283,177
R,13285,37497
B,13288,100
I,13290,59004
B,13293,185
R,13295,37505
B,13297,101
I,13300,58999
B,13302,175
R,13304,37489
B,13307,91
I,13309,58946
B,13311,185
R,13314,37497
B,13316,99
I,13319,58960
B,13321,175
R,13323,37504
B,13326,98
I,13328,58962
B,13330,176
R,13333,37501
B,13335,102
I,13338,59007
B,13340,169
R,13342,37502
B,13345,109
I,13347,59017
B,13349,180
R,13352,37504
B,13354,102
I,13356,58970
B,13359,177
R,13361,37478
B,13364,103
I,13366,58940
B,13368,182
R,13371,37465
B,13373,93
I,13375,58884
B,13378,184
R,13380,37456
B,13383,101
I,13385,58918
B,13387,178
R,13390,37431
B,13392,97
I,13394,58868
B,13397,181
R,13399,37444
B,13401,101
I,13404,58896
B,13406,172
R,13409,37424
B,13411,105
I,13413,58904
B,13416,178
R,13418,37440
B,13420,97
I,13423,58892
B,13425,177
R,13427,37459
B,13430,102
I,13432,58912
B,13435,175
R,13437,37435
B,13439,95
I,13442,58867
B,13444,184
R,13446,37443
B,13449,100
I,13451,58916
B,13454,177
R,13456,37427
B,13458,95
I,13461,58874
B,13463,180
R,13465,37430
B,13468,99
I,13470,58865
B,13472,171
R,13475,37422
B,13477,107
I,13480,58920
B,13482,177
R,13484,37443
B,13487,101
I,13489,58901
B,13491,170
R,13494,37435
B,13496,105
I,13499,58897
B,13501,181
R,13503,37431
B,13506,95
I,13508,58852
B,13510,182
R,13513,37437
B,13515,99
I,13517,58861
B,13520,180
R,13522,37429
B,13525,95
I,13527,58872
B,13529,183
R,13532,37441
B,13534,99
I,13536,58863
B,13539,172
R,13541,37434
B,13543,107
I,13546,58929
B,13548,172
R,13551,37435
B,13553,107
I,13555,58910
B,13558,170
R,13560,37434
B,13562,106
I,13565,58910
B,13567,176
R,13570,37424
B,13572,96
I,13574,58853
B,13577,184
R,13579,37444
B,13581,100
I,13584,58925
B,13586,181
R,13588,37421
B,13591,93
I,13593,58860
B,13596,186
R,13598,37421
B,13600,98
I,13603,58879
B,13605,172
R,13607,37417
B,13610,102
I,13612,58933
B,13615,175
R,13617,37430
B,13619,104
I,13622,58930
B,13624,170
R,13626,37435
B,13629,107
I,13631,58943
B,13633,180
R,13636,37434
B,13638,97
I,13641,58902
B,13643,181
R,13645,37450
B,13648,103
I,13650,58950
B,13652,179
R,13655,37435
B,13657,95
I,13659,58906
B,13662,184
R,13664,37437
B,13667,101
I,13669,58959
B,13671,174
R,13674,37433
B,13676,102
I,13678,58950
B,13681,176
R,13683,37429
B,13686,100
I,13688,58939
B,13690,169
R,13693,37435
B,13695,107
I,13697,58943
B,13700,180
R,13702,37430
B,13705,98
I,13707,58886
B,13709,177
R,13712,37448
B,13714,100
I,13716,58933
B,13719,180
R,13721,37425
B,13723,92
I,13726,58906
B,13728,185
R,13731,37429
B,13733,98
I,13735,58892
B,13738,175
R,13740,37423
B,13742,97
I,13745,58938
B,13747,179
R,13749,37424
B,13752,103
I,13754,58964
B,13757,168
R,13759,37432
B,13761,114
I,13764,58977
B,13766,178
R,13768,37441
B,13771,100
I,13773,58957
B,13776,177
R,13778,37433
B,13780,102
I,13783,58967
B,13785,179
R,13787,37432
B,13790,89
I,13792,58916
B,13794,190
R,13797,37435
B,13799,98
I,13802,58925
B,13804,182
R,13806,37419
B,13809,96
I,13811,58918
B,13813,181
R,13816,37444
B,13818,101
I,13821,58971
B,13823,173
R,13825,37424
B,13828,106
I,13830,58957
B,13832,178
R,13835,37441
B,13837,102
I,13839,58940
B,13842,173
R,13844,37418
B,13847,103
I,13849,58931
B,13851,178
R,13854,37404
B,13856,93
I,13858,58871
B,13861,179
R,13863,37417
B,13866,101
I,13868,58929
B,13870,179
R,13873,37403
B,13875,96
I,13877,58896
B,13880,180
R,13882,37398
B,13884,103
I,13887,58924
B,13889,171
R,13892,37404
B,13894,104
I,13896,58925
B,13899,175
R,13901,37406
B,13903,107
I,13906,58907
B,13908,172
R,13911,37399
B,13913,107
I,13915,58916
B,13918,179
R,13920,37391
B,13922,91
I,13925,58883
B,13927,182
R,13929,37408
B,13932,97
I,13934,58876
B,13937,181
R,13939,37391
B,13941,91
I,13944,58870
B,13946,182
R,13948,37404
B,13951,98
I,13953,58871
B,13955,172
R,13958,37379
B,13960,103
I,13963,58940
B,13965,179
R,13967,37394
B,13970,99
I,13972,58871
B,13974,166
R,13977,37398
B,13979,107
I,13982,58923
B,13984,176
R,13986,37381
B,13989,94
I,13991,58860
B,13993,184
R,13996,37410
B,13998,99
I,14000,58869
B,14003,180
R,14005,37393
B,14008,91
I,14010,58883
B,14012,192
R,14015,37383
B,14017,98
I,14019,58886
B,14022,174
R,14024,37380
B,14027,102
I,14029,58939
B,14031,177
R,14034,37382
B,14036,106
I,14038,58921
B,14041,169
R,14043,37382
B,14045,109
I,14048,58926
B,14050,179
R,14053,37376
B,14055,97
I,14057,58865
B,14060,180
R,14062,37382
B,14064,102
I,14067,58918
B,14069,179
R,14072,37375
B,14074,95
I,14076,58867
B,14079,184
R,14081,37369
B,14083,100
I,14086,58923
B,14088,175
R,14090,37382
B,14093,102
I,14095,58933
B,14098,178
R,14100,37376
B,14102,101
I,14105,58914
B,14107,175
R,14109,37390
B,14112,108
I,14114,58931
B,14117,178
R,14119,37379
B,14121,99
I,14124,58871
B,14126,179
R,14128,37379
B,14131,105
I,14133,58928
B,14135,183
R,14138,37368
B,14140,95
I,14143,58866
B,14145,189
R,14147,37371
B,14150,99
I,14152,58876
B,14154,179
R,14157,37373
B,14159,99
I,14161,58870
B,14164,179
R,14166,37370
B,14169,102
I,14171,58916
B,14173,169
R,14176,37363
B,14178,106
I,14180,58908
B,14183,177
R,14185,37354
B,14188,100
I,14190,58898
B,14192,174
R,14195,37367
B,14197,103
I,14199,58895
B,14202,177
R,14204,37353
B,14206,94
I,14209,58852
B,14211,185
R,14214,37357
B,14216,96
I,14218,58854
B,14221,181
R,14223,37334
B,14225,99
I,14228,58845
B,14230,184
R,14232,37346
B,14235,104
I,14237,58883
B,14240,165
R,14242,37329
B,14244,107
I,14247,58879
B,14249,184
R,14251,37336
B,14254,104
I,14256,58858
B,14259,171
R,14261,37339
B,14263,105
I,14266,58855
B,14268,180
R,14270,37322
B,14273,91
I,14275,58794
B,14277,182
R,14280,37324
B,14282,96
I,14285,58797
B,14287,176
R,14289,37305
B,14292,92
I,14294,58806
B,14296,183
R,14299,37314
B,14301,98
I,14304,58804
B,14306,176
R,14308,37309
B,14311,102
I,14313,58860
B,14315,179
R,14318,37326
B,14320,103
I,14322,58852
B,14325,174
R,14327,37332
B,14330,113
I,14332,58874
B,14334,179
R,14337,37350
B,14339,95
I,14341,58834
B,14344,182
R,14346,37342
B,14349,98
I,14351,58855
B,14353,181
R,14356,37324
B,14358,97
I,14360,58852
B,14363,189
R,14365,37341
B,14367,99
I,14370,58856
B,14372,172
R,14375,37336
B,14377,102
I,14379,58926
B,14382,177
R,14384,37358
B,14386,108
I,14389,58918
B,14391,172
R,14393,37327
B,14396,112
I,14398,58888
B,14401,180
R,14403,37330
B,14405,99
I,14408,58821
B,14410,185
R,14412,37345
B,14415,100
I,14417,58873
B,14420,184
R,14422,37317
B,14424,90
I,14427,58840
B,14429,186
R,14431,37335
B,14434,99
I,14436,58846
B,14438,176
R,14441,37318
B,14443,100
I,14446,58897
B,14448,173
R,14450,37322
B,14453,101
I,14455,58889
B,14457,175
R,14460,37320
B,14462,108
I,14465,58898
B,14467,176
R,14469,37324
B,14472,95
I,14474,58838
B,14476,176
R,14479,37330
B,14481,102
I,14483,58899
B,14486,181
R,14488,37325
B,14491,93
I,14493,58830
B,14495,192
R,14498,37326
B,14500,100
I,14502,58903
B,14505,178
R,14507,37326
B,14510,98
I,14512,58863
B,14514,182
R,14517,37338
B,14519,102
I,14521,58918
B,14524,169
R,14526,37337
B,14528,111
I,14531,58906
B,14533,178
R,14536,37342
B,14538,100
I,14540,58884
B,14543,176
R,14545,37332
B,14547,107
I,14550,58898
B,14552,182
R,14555,37334
B,14557,91
I,14559,58828
B,14562,187
R,14564,37330
B,14566,102
I,14569,58912
B,14571,176
R,14573,37324
B,14576,98
I,14578,58861
B,14581,187
R,14583,37328
B,14585,106
I,14588,58906
B,14590,180
R,14592,37331
B,14595,111
I,14597,58920
B,14600,176
R,14602,37344
B,14604,102
I,14607,58909
B,14609,171
R,14611,37332
B,14614,106
I,14616,58916
B,14618,180
R,14621,37329
B,14623,91
I,14626,58861
B,14628,184
R,14630,37346
B,14633,100
I,14635,58921
B,14637,179
R,14640,37322
B,14642,97
I,14644,58887
B,14647,184
R,14649,37322
B,14652,100
I,14654,58914
B,14656,169
R,14659,37325
B,14661,107
I,14663,58920
B,14666,175
R,14668,37325
B,14671,103
I,14673,58912
B,14675,170
R,14678,37322
B,14680,103
I,14682,58933
B,14685,174
R,14687,37327
B,14690,95
I,14692,58870
B,14694,180
R,14697,37330
B,14699,98
I,14701,58890
B,14704,179
R,14706,37332
B,14708,93
I,14711,58898
B,14713,192
R,14716,37329
B,14718,103
I,14720,58943
B,14723,168
R,14725,37333
B,14727,106
I,14730,58987
B,14732,180
R,14734,37344
B,14737,105
I,14739,58942
B,14742,169
R,14744,37341
B,14746,113
I,14749,58943
B,14751,182
R,14753,37336
B,14756,97
I,14758,58891
B,14761,183
R,14763,37342
B,14765,99
I,14768,58908
B,14770,182
R,14772,37320
B,14775,92
I,14777,58888
B,14779,186
R,14782,37320
B,14784,101
I,14787,58944
B,14789,176
R,14791,37319
B,14794,103
I,14796,58946
B,14798,177
R,14801,37326
B,14803,105
I,14806,58936
B,14808,168
R,14810,37326
B,14813,109
I,14815,58952
B,14817,179
R,14820,37325
B,14822,98
I,14824,58890
B,14827,181
R,14829,37343
B,14832,101
I,14834,58945
B,14836,178
R,14839,37327
B,14841,95
I,14843,58900
B,14846,192
R,14848,37333
B,14850,102
I,14853,58975
B,14855,175
R,14858,37327
B,14860,101
I,14862,58971
B,14865,182
R,14867,37341
B,14869,105
I,14872,58971
B,14874,169
R,14877,37360
B,14879,109
I,14881,58989
B,14884,179
R,14886,37358
B,14888,102
I,14891,58976
B,14893,174
R,14896,37356
B,14898,100
I,14900,58986
B,14903,178
R,14905,37343
B,14907,92
I,14910,58935
B,14912,185
R,14914,37345
B,14917,98
I,14919,58920
B,14922,182
R,14924,37335
B,14926,99
I,14929,58931
B,14931,182
R,14933,37339
B,14936,104
I,14938,58972
B,14940,170
R,14943,37339
B,14945,110
I,14948,58949
B,14950,173
R,14952,37337
B,14955,100
I,14957,58924
B,14959,176
R,14962,37327
B,14964,106
I,14967,58932
B,14969,184
R,14971,37314
B,14974,92
I,14976,58884
B,14978,188
R,14981,37335
B,14983,98
I,14985,58887
B,14988,178
R,14990,37305
B,14993,99
I,14995,58910
B,14997,185
R,15000,37315
B,15002,102
I,15004,58957
B,15007,168
R,15009,37325
B,15012,108
I,15014,58972
B,15016,182
R,15019,37326
B,15021,101
I,15023,58934
B,15026,172
R,15028,37323
B,15030,108
I,15033,58957
B,15035,178
R,15038,37325
B,15040,91
I,15042,58890
B,15045,182
R,15047,37319
B,15049,100
I,15052,58957
B,15054,179
R,15057,37319
B,15059,94
I,15061,58927
B,15064,189
R,15066,37319
B,15068,103
I,15071,58955
B,15073,175
R,15075,37308
B,15078,109
I,15080,58947
B,15083,173
R,15085,37317
B,15087,105
I,15090,58926
B,15092,172
R,15094,37296
B,15097,103
I,15099,58917
B,15102,181
R,15104,37293
B,15106,99
I,15109,58865
B,15111,183
R,15113,37297
B,15116,98
I,15118,58859
B,15120,180
R,15123,37284
B,15125,97
I,15128,58862
B,15130,188
R,15132,37302
B,15135,101
I,15137,58898
B,15139,168
R,15142,37295
B,15144,106
I,15146,58905
B,15149,176
R,15151,37268
B,15154,103
I,15156,58849
B,15158,170
R,15161,37257
B,15163,109
