,TAG,Value,Time
1260,B,0,1530
1261,R,59356,1531
1262,B,0,1532
1263,I,60630,1533
1264,B,0,1534
1265,R,59401,1535
1266,B,0,1536
1267,I,60614,1537
1268,B,0,1538
1269,R,59440,1539
1270,B,0,1540
1271,I,60553,1541
1272,B,0,1542
1273,R,59334,1542
1274,B,0,1544
1275,I,60633,1544
1276,B,0,1545
1277,R,59382,1546
1278,B,0,1547
1279,I,60576,1548
1280,B,0,1549
1281,R,59296,1550
1282,B,0,1551
1283,I,60556,1552
1284,B,0,1553
1285,R,59264,1554
1286,B,0,1555
1287,I,60502,1556
1288,B,0,1557
1289,R,59216,1557
1290,B,0,1559
1291,I,60499,1559
1292,B,0,1560
1293,R,59222,1561
1294,B,0,1562
1295,I,60486,1563
1296,B,0,1564
1297,R,59200,1565
1298,B,0,1566
1299,I,60448,1567
1300,B,0,1568
1301,R,59161,1569
1302,B,0,1570
1303,I,60380,1571
1304,B,0,1572
1305,R,59193,1573
1306,B,0,1574
1307,I,60345,1574
1308,B,0,1576
1309,R,59152,1576
1310,B,0,1577
1311,I,60304,1578
1312,B,0,1579
1313,R,59116,1580
1314,B,0,1581
1315,I,60278,1582
1316,B,0,1583
1317,R,59142,1584
1318,B,0,1585
1319,I,60195,1586
1320,B,0,1587
1321,R,59075,1588
1322,B,0,1589
1323,I,60185,1590
1324,B,0,1591
1325,R,59158,1591
1326,B,0,1593
1327,I,60176,1593
1328,B,0,1594
1329,R,59052,1595
1330,B,0,1596
1331,I,60131,1597
1332,B,0,1598
1333,R,59017,1599
1334,B,0,1600
1335,I,60124,1601
1336,B,0,1602
1337,R,59014,1603
1338,B,0,1604
1339,I,60083,1605
1340,B,0,1606
1341,R,59033,1607
1342,B,0,1608
1343,I,60003,1608
1344,B,0,1610
1345,R,59020,1610
1346,B,0,1611
1347,I,60009,1612
1348,B,0,1613
1349,R,59011,1614
1350,B,0,1615
1351,I,59993,1616
1352,B,0,1617
1353,R,58934,1618
1354,B,0,1619
1355,I,59990,1620
1356,B,0,1621
1357,R,58944,1622
1358,B,0,1623
1359,I,60044,1623
1360,B,0,1625
1361,R,58966,1625
1362,B,0,1626
1363,I,59897,1627
1364,B,0,1628
1365,R,58934,1629
1366,B,0,1630
1367,I,59804,1631
1368,B,0,1632
1369,R,58931,1633
1370,B,0,1634
1371,I,59865,1635
1372,B,0,1636
1373,R,58889,1637
1374,B,0,1638
1375,I,59948,1639
1376,B,0,1640
1377,R,58864,1640
1378,B,0,1642
1379,I,59856,1642
1380,B,0,1643
1381,R,58918,1644
1382,B,0,1645
1383,I,59868,1646
1384,B,0,1647
1385,R,58889,1648
1386,B,0,1649
1387,I,59814,1650
1388,B,0,1651
1389,R,58947,1652
1390,B,0,1653
1391,I,59875,1654
1392,B,0,1655
1393,R,58844,1656
1394,B,0,1657
1395,I,59830,1657
1396,B,0,1659
1397,R,58934,1659
1398,B,0,1660
1399,I,59884,1661
1400,B,0,1662
1401,R,58851,1663
1402,B,0,1664
1403,I,59878,1665
1404,B,0,1666
1405,R,58902,1667
1406,B,0,1668
1407,I,59865,1669
1408,B,0,1670
1409,R,58899,1671
1410,B,0,1672
1411,I,59923,1673
1412,B,0,1674
1413,R,58896,1674
1414,B,0,1676
1415,I,59910,1676
1416,B,0,1677
1417,R,58880,1678
1418,B,0,1679
1419,I,59878,1680
1420,B,0,1681
1421,R,58835,1682
1422,B,0,1683
1423,I,59968,1684
1424,B,0,1685
1425,R,58931,1686
1426,B,0,1687
1427,I,59849,1688
1428,B,0,1689
1429,R,58918,1689
1430,B,0,1691
1431,I,60041,1691
1432,B,0,1692
1433,R,58950,1693
1434,B,0,1694
1435,I,59859,1695
1436,B,0,1696
1437,R,58886,1697
1438,B,0,1698
1439,I,59932,1699
1440,B,0,1700
1441,R,58972,1701
1442,B,0,1702
1443,I,59929,1703
1444,B,0,1704
1445,R,58947,1705
1446,B,0,1706
1447,I,59961,1706
1448,B,0,1708
1449,R,58966,1708
1450,B,0,1709
1451,I,59945,1710
1452,B,0,1711
1453,R,58960,1712
1454,B,0,1713
1455,I,59996,1714
1456,B,0,1715
1457,R,58924,1716
1458,B,0,1717
1459,I,59968,1718
1460,B,0,1719
1461,R,58972,1720
1462,B,0,1721
1463,I,59990,1722
1464,B,0,1723
1465,R,58998,1723
1466,B,0,1725
1467,I,59974,1725
1468,B,0,1726
1469,R,59030,1727
1470,B,0,1728
1471,I,60025,1729
1472,B,0,1730
1473,R,58963,1731
1474,B,0,1732
1475,I,59977,1733
1476,B,0,1734
1477,R,59052,1735
1478,B,0,1736
1479,I,60038,1737
1480,B,0,1738
1481,R,59059,1739
1482,B,0,1740
1483,I,59977,1740
1484,B,0,1742
1485,R,59001,1742
1486,B,0,1743
1487,I,60006,1744
