,TAG,Value,Time
1461,R,37509,3427
1462,B,122,3429
1463,I,41824,3431
1464,B,188,3434
1465,R,37855,3436
1466,B,179,3438
1467,I,41995,3441
1468,B,366,3443
1469,R,37848,3446
1470,B,108,3448
1471,I,41842,3450
1472,B,283,3453
1473,R,37886,3455
1474,B,436,3457
1475,I,41565,3460
1476,B,249,3462
1477,R,37846,3464
1478,B,95,3467
1479,I,41919,3469
1480,B,269,3471
1481,R,37908,3474
1482,B,395,3476
1483,I,41910,3478
1484,B,183,3481
1485,R,37738,3483
1486,B,210,3485
1487,I,41949,3488
1488,B,409,3490
1489,R,37540,3492
1490,B,205,3495
1491,I,41904,3497
1492,B,173,3499
1493,R,37811,3502
1494,B,220,3504
1495,I,41960,3507
1496,B,454,3509
1497,R,37841,3511
1498,B,98,3514
1499,I,41804,3516
1500,B,241,3518
1501,R,37884,3521
1502,B,428,3523
1503,I,41559,3525
1504,B,318,3528
1505,R,37823,3530
1506,B,103,3532
1507,I,41863,3535
1508,B,276,3537
1509,R,37921,3539
1510,B,464,3542
1511,I,41673,3544
1512,B,176,3546
1513,R,37758,3549
1514,B,168,3551
1515,I,41905,3553
1516,B,282,3556
1517,R,37699,3558
1518,B,250,3560
1519,I,41906,3563
1520,B,195,3565
1521,R,37788,3568
1522,B,194,3570
1523,I,41921,3572
1524,B,556,3575
1525,R,37520,3577
1526,B,126,3579
1527,I,41853,3582
1528,B,202,3584
1529,R,37826,3586
1530,B,198,3589
1531,I,42002,3591
1532,B,350,3593
1533,R,37827,3596
1534,B,99,3598
1535,I,41856,3600
1536,B,295,3603
1537,R,37909,3605
1538,B,512,3607
1539,I,41570,3610
1540,B,233,3612
1541,R,37813,3614
1542,B,112,3617
1543,I,41909,3619
1544,B,277,3621
1545,R,37940,3624
1546,B,300,3626
1547,I,41936,3628
1548,B,180,3631
1549,R,37711,3633
1550,B,212,3636
1551,I,41944,3638
1552,B,431,3640
1553,R,37576,3643
1554,B,172,3645
1555,I,41828,3647
1556,B,174,3650
1557,R,37808,3652
1558,B,180,3654
1559,I,42037,3657
1560,B,453,3659
1561,R,37872,3661
1562,B,105,3664
1563,I,41802,3666
1564,B,256,3668
1565,R,37835,3671
1566,B,348,3673
1567,I,41599,3675
1568,B,275,3678
1569,R,37812,3680
1570,B,106,3682
1571,I,41890,3685
1572,B,270,3687
1573,R,37899,3689
1574,B,467,3692
1575,I,41924,3694
1576,B,192,3697
1577,R,37756,3699
1578,B,149,3701
1579,I,41932,3704
1580,B,320,3706
1581,R,37601,3708
1582,B,230,3711
1583,I,41906,3713
1584,B,191,3715
1585,R,37752,3718
1586,B,205,3720
1587,I,41977,3722
1588,B,527,3725
1589,R,37479,3727
1590,B,123,3729
1591,I,41820,3732
1592,B,197,3734
1593,R,37876,3736
1594,B,241,3739
1595,I,41997,3741
1596,B,336,3743
1597,R,37833,3746
1598,B,91,3748
1599,I,41794,3750
1600,B,279,3753
1601,R,37894,3755
1602,B,588,3757
1603,I,41561,3760
1604,B,228,3762
1605,R,37761,3765
1606,B,112,3767
1607,I,41921,3769
1608,B,257,3772
1609,R,37956,3774
1610,B,344,3776
1611,I,41928,3779
1612,B,194,3781
1613,R,37672,3783
1614,B,194,3786
1615,I,41939,3788
1616,B,457,3790
1617,R,37538,3793
1618,B,163,3795
1619,I,41916,3797
1620,B,183,3800
1621,R,37841,3802
1622,B,180,3804
1623,I,41971,3807
1624,B,449,3809
1625,R,37839,3811
1626,B,102,3814
1627,I,41796,3816
1628,B,246,3818
1629,R,37873,3821
1630,B,310,3823
1631,I,41591,3825
1632,B,274,3828
1633,R,37808,3830
1634,B,93,3833
1635,I,41893,3835
1636,B,263,3837
1637,R,37918,3840
1638,B,444,3842
1639,I,41987,3844
1640,B,188,3847
1641,R,37728,3849
1642,B,137,3851
1643,I,41925,3854
1644,B,345,3856
1645,R,37567,3858
1646,B,208,3861
1647,I,41889,3863
1648,B,189,3865
1649,R,37800,3868
1650,B,178,3870
1651,I,41953,3872
1652,B,590,3875
1653,R,37522,3877
1654,B,119,3879
1655,I,41849,3882
1656,B,206,3884
1657,R,37855,3886
1658,B,190,3889
1659,I,42038,3891
1660,B,310,3894
1661,R,37830,3896
1662,B,108,3898
1663,I,41826,3901
1664,B,255,3903
1665,R,37904,3905
1666,B,418,3908
1667,I,41533,3910
1668,B,210,3912
1669,R,37780,3915
1670,B,107,3917
1671,I,41940,3919
1672,B,259,3922
1673,R,37979,3924
1674,B,272,3926
1675,I,41944,3929
1676,B,178,3931
1677,R,37761,3933
1678,B,178,3936
1679,I,41956,3938
1680,B,435,3940
1681,R,37515,3943
1682,B,140,3945
1683,I,41925,3947
1684,B,177,3950
1685,R,37861,3952
1686,B,156,3955
1687,I,41979,3957
1688,B,390,3959
1689,R,37837,3962
1690,B,93,3964
1691,I,41809,3966
1692,B,240,3969
1693,R,37868,3971
1694,B,269,3973
1695,I,41607,3976
1696,B,234,3978
1697,R,37872,3980
1698,B,90,3983
1699,I,41877,3985
1700,B,245,3987
1701,R,37919,3990
1702,B,283,3992
1703,I,41910,3994
1704,B,193,3997
1705,R,37758,3999
1706,B,139,4001
1707,I,41959,4004
1708,B,324,4006
1709,R,37555,4008
1710,B,158,4011
1711,I,41901,4013
1712,B,178,4015
1713,R,37789,4018
1714,B,165,4020
1715,I,42012,4023
1716,B,492,4025
1717,R,37568,4027
1718,B,97,4030
1719,I,41827,4032
1720,B,203,4034
1721,R,37855,4037
1722,B,173,4039
1723,I,42019,4041
1724,B,275,4044
1725,R,37792,4046
1726,B,94,4048
1727,I,41887,4051
1728,B,234,4053
1729,R,37892,4055
1730,B,372,4058
1731,I,41582,4060
1732,B,206,4062
1733,R,37759,4065
1734,B,115,4067
1735,I,41933,4069
1736,B,246,4072
1737,R,37944,4074
1738,B,220,4076
1739,I,41921,4079
1740,B,177,4081
1741,R,37758,4083
1742,B,157,4086
1743,I,41957,4088
1744,B,456,4091
1745,R,37531,4093
1746,B,126,4095
1747,I,41850,4098
1748,B,167,4100
1749,R,37870,4102
1750,B,150,4105
1751,I,42000,4107
1752,B,364,4109
1753,R,37866,4112
1754,B,109,4114
1755,I,41859,4116
1756,B,241,4119
1757,R,37879,4121
1758,B,270,4123
1759,I,41583,4126
1760,B,241,4128
1761,R,37874,4130
1762,B,101,4133
1763,I,41936,4135
1764,B,247,4137
1765,R,37898,4140
1766,B,314,4142
1767,I,41931,4144
1768,B,182,4147
1769,R,37732,4149
1770,B,148,4152
1771,I,41923,4154
1772,B,344,4156
1773,R,37563,4159
1774,B,170,4161
1775,I,41946,4163
1776,B,181,4166
1777,R,37789,4168
1778,B,159,4170
1779,I,41948,4173
1780,B,469,4175
1781,R,37632,4177
1782,B,106,4180
1783,I,41824,4182
1784,B,213,4184
1785,R,37827,4187
1786,B,186,4189
1787,I,41760,4191
1788,B,287,4194
1789,R,37840,4196
1790,B,98,4198
1791,I,41872,4201
1792,B,244,4203
1793,R,37878,4205
1794,B,392,4208
1795,I,41546,4210
1796,B,197,4213
1797,R,37792,4215
1798,B,114,4217
1799,I,41935,4220
1800,B,251,4222
1801,R,37937,4224
1802,B,207,4227
1803,I,41922,4229
1804,B,190,4231
1805,R,37746,4234
1806,B,171,4236
1807,I,41963,4238
1808,B,462,4241
1809,R,37555,4243
1810,B,124,4245
1811,I,41902,4248
1812,B,186,4250
1813,R,37851,4252
1814,B,162,4255
1815,I,42006,4257
1816,B,344,4259
1817,R,37822,4262
1818,B,100,4264
1819,I,41796,4266
1820,B,255,4269
1821,R,37871,4271
1822,B,328,4273
1823,I,41580,4276
1824,B,242,4278
1825,R,37778,4281
1826,B,91,4283
1827,I,41890,4285
1828,B,254,4288
1829,R,37932,4290
1830,B,320,4292
1831,I,41935,4295
1832,B,186,4297
1833,R,37675,4299
1834,B,149,4302
1835,I,41954,4304
1836,B,345,4306
1837,R,37569,4309
1838,B,179,4311
1839,I,41903,4313
1840,B,177,4316
1841,R,37830,4318
1842,B,159,4320
1843,I,41981,4323
1844,B,439,4325
1845,R,37866,4327
1846,B,101,4330
1847,I,41848,4332
1848,B,214,4334
1849,R,37856,4337
1850,B,203,4339
1851,I,41722,4341
1852,B,276,4344
1853,R,37835,4346
1854,B,91,4349
1855,I,41838,4351
1856,B,241,4353
1857,R,37878,4356
1858,B,423,4358
1859,I,41586,4360
1860,B,199,4363
1861,R,37757,4365
1862,B,125,4367
1863,I,41909,4370
1864,B,250,4372
1865,R,37950,4374
1866,B,214,4377
1867,I,41880,4379
1868,B,179,4381
1869,R,37766,4384
1870,B,171,4386
1871,I,41971,4388
1872,B,473,4391
1873,R,37530,4393
1874,B,126,4395
1875,I,41898,4398
1876,B,181,4400
1877,R,37868,4402
1878,B,184,4405
1879,I,41993,4407
1880,B,371,4410
1881,R,37850,4412
1882,B,108,4414
1883,I,41777,4417
1884,B,278,4419
1885,R,37888,4421
1886,B,380,4424
1887,I,41560,4426
1888,B,243,4428
1889,R,37825,4431
1890,B,91,4433
1891,I,41943,4435
1892,B,258,4438
1893,R,37956,4440
1894,B,318,4442
1895,I,41914,4445
1896,B,172,4447
1897,R,37731,4449
1898,B,156,4452
1899,I,41942,4454
1900,B,398,4456
1901,R,37545,4459
1902,B,158,4461
1903,I,41901,4463
1904,B,177,4466
1905,R,37861,4468
1906,B,170,4470
1907,I,42002,4473
1908,B,455,4475
1909,R,37813,4478
1910,B,98,4480
1911,I,41854,4482
1912,B,221,4485
1913,R,37874,4487
1914,B,217,4489
1915,I,41577,4492
1916,B,278,4494
1917,R,37801,4496
1918,B,110,4499
1919,I,41878,4501
1920,B,255,4503
1921,R,37891,4506
1922,B,448,4508
1923,I,41569,4510
1924,B,179,4513
1925,R,37703,4515
1926,B,131,4517
1927,I,41954,4520
1928,B,269,4522
1929,R,37821,4524
1930,B,230,4527
1931,I,41905,4529
1932,B,185,4531
1933,R,37770,4534
1934,B,185,4536
1935,I,41954,4539
1936,B,543,4541
1937,R,37495,4543
1938,B,124,4546
1939,I,41897,4548
1940,B,182,4550
1941,R,37854,4553
1942,B,195,4555
1943,I,42004,4557
1944,B,354,4560
1945,R,37826,4562
1946,B,99,4564
1947,I,41853,4567
1948,B,291,4569
1949,R,37891,4571
1950,B,411,4574
1951,I,41514,4576
1952,B,235,4578
1953,R,37785,4581
1954,B,97,4583
1955,I,41923,4585
1956,B,238,4588
1957,R,37942,4590
1958,B,328,4592
1959,I,41930,4595
1960,B,191,4597
1961,R,37734,4599
1962,B,187,4602
1963,I,41927,4604
1964,B,414,4607
1965,R,37575,4609
1966,B,162,4611
1967,I,41937,4614
1968,B,170,4616
1969,R,37845,4618
1970,B,146,4621
1971,I,41989,4623
1972,B,462,4625
1973,R,37869,4628
1974,B,97,4630
1975,I,41807,4632
1976,B,225,4635
1977,R,37862,4637
1978,B,278,4639
1979,I,41585,4642
1980,B,271,4644
1981,R,37847,4646
1982,B,92,4649
1983,I,41885,4651
1984,B,283,4653
1985,R,37915,4656
1986,B,403,4658
1987,I,41622,4660
1988,B,193,4663
1989,R,37723,4665
1990,B,128,4668
1991,I,41956,4670
1992,B,272,4672
1993,R,37753,4675
1994,B,205,4677
1995,I,41926,4679
1996,B,180,4682
1997,R,37789,4684
1998,B,163,4686
1999,I,41940,4689
2000,B,502,4691
2001,R,37502,4693
2002,B,109,4696
2003,I,41869,4698
2004,B,182,4700
2005,R,37865,4703
2006,B,170,4705
2007,I,41996,4707
2008,B,305,4710
2009,R,37817,4712
2010,B,102,4714
2011,I,41887,4717
2012,B,249,4719
2013,R,37902,4721
2014,B,333,4724
2015,I,41557,4726
2016,B,219,4728
2017,R,37801,4731
2018,B,89,4733
2019,I,41934,4736
2020,B,249,4738
2021,R,37931,4740
2022,B,260,4743
2023,I,41926,4745
2024,B,191,4747
2025,R,37733,4750
2026,B,172,4752
2027,I,41943,4754
2028,B,383,4757
2029,R,37531,4759
2030,B,158,4761
2031,I,41931,4764
2032,B,172,4766
2033,R,37855,4768
2034,B,147,4771
2035,I,41991,4773
2036,B,365,4775
2037,R,37836,4778
2038,B,98,4780
2039,I,41874,4782
2040,B,234,4785
2041,R,37881,4787
2042,B,235,4789
2043,I,41584,4792
2044,B,260,4794
2045,R,37810,4796
2046,B,99,4799
2047,I,41881,4801
2048,B,256,4804
2049,R,37906,4806
2050,B,381,4808
2051,I,41927,4811
2052,B,203,4813
2053,R,37750,4815
2054,B,125,4818
2055,I,41981,4820
2056,B,281,4822
2057,R,37548,4825
2058,B,187,4827
2059,I,41938,4829
2060,B,189,4832
2061,R,37779,4834
2062,B,174,4836
2063,I,41960,4839
2064,B,447,4841
2065,R,37511,4843
2066,B,109,4846
2067,I,41859,4848
2068,B,192,4850
2069,R,37851,4853
2070,B,155,4855
2071,I,42025,4857
2072,B,323,4860
2073,R,37839,4862
2074,B,99,4865
2075,I,41841,4867
2076,B,246,4869
2077,R,37901,4872
2078,B,397,4874
2079,I,41543,4876
2080,B,216,4879
2081,R,37767,4881
2082,B,99,4883
2083,I,41890,4886
2084,B,265,4888
2085,R,37953,4890
2086,B,280,4893
2087,I,41913,4895
2088,B,189,4897
2089,R,37757,4900
2090,B,191,4902
2091,I,41956,4904
2092,B,446,4907
2093,R,37523,4909
2094,B,151,4911
2095,I,41899,4914
2096,B,183,4916
2097,R,37828,4918
2098,B,172,4921
2099,I,41986,4923
2100,B,437,4926
2101,R,37859,4928
2102,B,99,4930
2103,I,41800,4933
2104,B,231,4935
2105,R,37864,4937
2106,B,295,4940
2107,I,41617,4942
2108,B,243,4944
2109,R,37790,4947
2110,B,96,4949
2111,I,41901,4951
2112,B,251,4954
2113,R,37910,4956
2114,B,340,4958
2115,I,41968,4961
2116,B,183,4963
2117,R,37752,4965
2118,B,134,4968
2119,I,41947,4970
2120,B,312,4972
2121,R,37562,4975
2122,B,168,4977
2123,I,41920,4979
2124,B,183,4982
2125,R,37785,4984
2126,B,170,4986
2127,I,42020,4989
2128,B,520,4991
2129,R,37509,4994
2130,B,113,4996
2131,I,41896,4998
2132,B,192,5001
2133,R,37871,5003
2134,B,168,5005
2135,I,41988,5008
2136,B,283,5010
2137,R,37846,5012
2138,B,103,5015
2139,I,41913,5017
2140,B,267,5019
2141,R,37880,5022
2142,B,368,5024
2143,I,41576,5026
2144,B,202,5029
2145,R,37783,5031
2146,B,100,5033
2147,I,41930,5036
2148,B,250,5038
2149,R,37954,5040
2150,B,228,5043
2151,I,41898,5045
2152,B,181,5047
2153,R,37699,5050
2154,B,176,5052
2155,I,41972,5055
2156,B,436,5057
2157,R,37528,5059
2158,B,133,5062
2159,I,41897,5064
2160,B,169,5066
2161,R,37863,5069
2162,B,147,5071
2163,I,42020,5073
2164,B,413,5076
2165,R,37869,5078
2166,B,82,5080
2167,I,41844,5083
2168,B,234,5085
2169,R,37864,5087
2170,B,294,5090
2171,I,41582,5092
2172,B,259,5094
2173,R,37842,5097
2174,B,98,5099
2175,I,41942,5101
2176,B,249,5104
2177,R,37952,5106
2178,B,302,5108
2179,I,41964,5111
2180,B,186,5113
2181,R,37727,5115
2182,B,133,5118
2183,I,41961,5120
2184,B,331,5123
2185,R,37592,5125
2186,B,168,5127
2187,I,41900,5130
2188,B,173,5132
2189,R,37796,5134
2190,B,148,5137
2191,I,41948,5139
2192,B,510,5141
2193,R,37553,5144
2194,B,106,5146
2195,I,41844,5148
2196,B,201,5151
2197,R,37827,5153
2198,B,154,5155
2199,I,42026,5158
2200,B,295,5160
2201,R,37859,5162
2202,B,94,5165
2203,I,41869,5167
2204,B,270,5169
2205,R,37887,5172
2206,B,378,5174
2207,I,41545,5176
2208,B,205,5179
2209,R,37764,5181
2210,B,111,5184
2211,I,41939,5186
2212,B,253,5188
2213,R,37890,5191
2214,B,205,5193
2215,I,41934,5195
2216,B,184,5198
2217,R,37714,5200
2218,B,163,5202
2219,I,41956,5205
2220,B,413,5207
2221,R,37498,5209
2222,B,119,5212
2223,I,41926,5214
2224,B,165,5216
2225,R,37888,5219
2226,B,141,5221
2227,I,41989,5223
2228,B,325,5226
2229,R,37839,5228
2230,B,106,5230
2231,I,41885,5233
2232,B,246,5235
2233,R,37892,5237
2234,B,286,5240
2235,I,41570,5242
2236,B,228,5244
2237,R,37797,5247
2238,B,96,5249
2239,I,41964,5252
2240,B,251,5254
2241,R,37896,5256
2242,B,283,5259
2243,I,41933,5261
2244,B,181,5263
2245,R,37738,5266
2246,B,136,5268
2247,I,41914,5270
2248,B,331,5273
2249,R,37539,5275
2250,B,146,5277
2251,I,41932,5280
2252,B,184,5282
2253,R,37836,5284
2254,B,144,5287
2255,I,41983,5289
2256,B,442,5291
2257,R,37646,5294
2258,B,106,5296
2259,I,41884,5298
2260,B,204,5301
2261,R,37851,5303
2262,B,165,5305
2263,I,41996,5308
2264,B,263,5310
2265,R,37833,5312
2266,B,84,5315
2267,I,41882,5317
2268,B,244,5320
2269,R,37864,5322
2270,B,316,5324
2271,I,41533,5327
2272,B,193,5329
2273,R,37769,5331
2274,B,101,5334
2275,I,41954,5336
2276,B,247,5338
2277,R,37948,5341
2278,B,186,5343
2279,I,41919,5345
2280,B,174,5348
2281,R,37775,5350
2282,B,149,5352
2283,I,41973,5355
2284,B,411,5357
2285,R,37496,5359
2286,B,110,5362
2287,I,41903,5364
2288,B,172,5366
2289,R,37855,5369
2290,B,145,5371
2291,I,42007,5373
2292,B,339,5376
2293,R,37830,5378
2294,B,108,5381
2295,I,41843,5383
2296,B,258,5385
2297,R,37879,5388
2298,B,255,5390
2299,I,41564,5392
2300,B,216,5395
2301,R,37815,5397
2302,B,91,5399
2303,I,41940,5402
2304,B,243,5404
2305,R,37918,5406
2306,B,248,5409
2307,I,41940,5411
2308,B,187,5413
2309,R,37737,5416
2310,B,143,5418
2311,I,41958,5420
2312,B,349,5423
2313,R,37575,5425
2314,B,157,5427
2315,I,41905,5430
2316,B,173,5432
2317,R,37780,5434
2318,B,145,5437
2319,I,42016,5439
2320,B,420,5441
2321,R,37832,5444
2322,B,89,5446
2323,I,41883,5449
2324,B,202,5451
2325,R,37904,5453
2326,B,169,5456
2327,I,41778,5458
2328,B,255,5460
2329,R,37847,5463
2330,B,98,5465
2331,I,41897,5467
2332,B,239,5470
2333,R,37916,5472
2334,B,323,5474
2335,I,41622,5477
2336,B,182,5479
2337,R,37753,5481
2338,B,104,5484
2339,I,41931,5486
2340,B,238,5488
2341,R,37950,5491
2342,B,177,5493
2343,I,41918,5495
2344,B,173,5498
2345,R,37788,5500
2346,B,144,5502
2347,I,41959,5505
2348,B,432,5507
2349,R,37525,5510
2350,B,111,5512
2351,I,41897,5514
2352,B,183,5517
2353,R,37829,5519
2354,B,137,5521
2355,I,42024,5524
2356,B,311,5526
2357,R,37825,5528
2358,B,94,5531
2359,I,41883,5533
2360,B,219,5535
2361,R,37859,5538
2362,B,269,5540
2363,I,41566,5542
2364,B,220,5545
2365,R,37817,5547
2366,B,88,5549
2367,I,41932,5552
2368,B,234,5554
2369,R,37935,5556
2370,B,245,5559
2371,I,41941,5561
2372,B,175,5563
2373,R,37725,5566
2374,B,146,5568
2375,I,41945,5570
2376,B,338,5573
2377,R,37531,5575
2378,B,142,5578
2379,I,41899,5580
2380,B,174,5582
2381,R,37838,5585
2382,B,148,5587
2383,I,41971,5589
2384,B,386,5592
2385,R,37858,5594
2386,B,102,5596
2387,I,41877,5599
2388,B,236,5601
2389,R,37867,5603
2390,B,175,5606
2391,I,41733,5608
2392,B,243,5610
2393,R,37814,5613
2394,B,96,5615
2395,I,41919,5617
2396,B,229,5620
2397,R,37891,5622
2398,B,282,5624
2399,I,41633,5627
2400,B,188,5629
2401,R,37762,5631
2402,B,118,5634
2403,I,41936,5636
2404,B,268,5639
2405,R,37935,5641
2406,B,171,5643
2407,I,41952,5646
2408,B,181,5648
2409,R,37750,5650
2410,B,132,5653
2411,I,41906,5655
2412,B,396,5657
2413,R,37535,5660
2414,B,104,5662
2415,I,41889,5664
2416,B,186,5667
2417,R,37863,5669
2418,B,138,5671
2419,I,42002,5674
2420,B,290,5676
2421,R,37846,5678
2422,B,95,5681
2423,I,41870,5683
2424,B,231,5685
2425,R,37879,5688
2426,B,262,5690
2427,I,41659,5692
2428,B,215,5695
2429,R,37819,5697
2430,B,93,5699
2431,I,41915,5702
2432,B,238,5704
2433,R,37902,5707
2434,B,207,5709
2435,I,41917,5711
2436,B,173,5714
2437,R,37725,5716
2438,B,131,5718
2439,I,41974,5721
2440,B,348,5723
2441,R,37555,5725
2442,B,128,5728
2443,I,41899,5730
2444,B,169,5732
2445,R,37825,5735
2446,B,140,5737
2447,I,41981,5739
2448,B,365,5742
2449,R,37858,5744
2450,B,104,5746
2451,I,41827,5749
2452,B,213,5751
2453,R,37917,5753
2454,B,206,5756
2455,I,41685,5758
2456,B,245,5760
2457,R,37825,5763
2458,B,95,5765
2459,I,41877,5768
2460,B,236,5770
2461,R,37886,5772
2462,B,292,5775
2463,I,41930,5777
2464,B,187,5779
2465,R,37751,5782
2466,B,115,5784
2467,I,41933,5786
2468,B,250,5789
2469,R,37931,5791
2470,B,158,5793
2471,I,41922,5796
2472,B,186,5798
2473,R,37761,5800
2474,B,129,5803
2475,I,41963,5805
2476,B,431,5807
2477,R,37497,5810
2478,B,111,5812
2479,I,41899,5814
2480,B,187,5817
2481,R,37859,5819
2482,B,153,5821
2483,I,42021,5824
2484,B,286,5826
2485,R,37846,5828
2486,B,92,5831
2487,I,41889,5833
2488,B,243,5836
2489,R,37859,5838
2490,B,257,5840
2491,I,41589,5843
2492,B,203,5845
2493,R,37798,5847
2494,B,96,5850
2495,I,41941,5852
2496,B,230,5854
2497,R,37933,5857
2498,B,213,5859
2499,I,41943,5861
2500,B,188,5864
2501,R,37761,5866
2502,B,149,5868
2503,I,41969,5871
2504,B,378,5873
2505,R,37523,5875
2506,B,126,5878
2507,I,41919,5880
2508,B,168,5882
2509,R,37859,5885
2510,B,132,5887
2511,I,41996,5889
2512,B,385,5892
2513,R,37894,5894
2514,B,108,5897
2515,I,41846,5899
2516,B,222,5901
2517,R,37881,5904
2518,B,210,5906
2519,I,41642,5908
2520,B,244,5911
2521,R,37873,5913
2522,B,102,5915
2523,I,41953,5918
2524,B,245,5920
2525,R,37914,5922
2526,B,277,5925
2527,I,41951,5927
2528,B,186,5929
2529,R,37769,5932
2530,B,126,5934
2531,I,41939,5936
2532,B,255,5939
2533,R,37764,5941
2534,B,141,5943
2535,I,41954,5946
2536,B,171,5948
2537,R,37795,5950
2538,B,135,5953
2539,I,41971,5955
2540,B,410,5957
2541,R,37567,5960
2542,B,100,5962
2543,I,41923,5965
2544,B,189,5967
2545,R,37882,5969
2546,B,138,5972
2547,I,42016,5974
2548,B,280,5976
2549,R,37828,5979
2550,B,96,5981
2551,I,41865,5983
2552,B,237,5986
2553,R,37897,5988
2554,B,281,5990
2555,I,41655,5993
2556,B,199,5995
2557,R,37813,5997
2558,B,91,6000
2559,I,41962,6002
2560,B,237,6004
2561,R,37912,6007
2562,B,211,6009
2563,I,41930,6011
2564,B,187,6014
2565,R,37784,6016
2566,B,146,6018
2567,I,41999,6021
2568,B,378,6023
2569,R,37555,6025
2570,B,126,6028
2571,I,41925,6030
2572,B,173,6033
2573,R,37829,6035
2574,B,130,6037
2575,I,42040,6040
2576,B,362,6042
2577,R,37814,6044
2578,B,98,6047
2579,I,41840,6049
2580,B,222,6051
2581,R,37868,6054
2582,B,253,6056
2583,I,41628,6058
2584,B,235,6061
2585,R,37820,6063
2586,B,96,6065
2587,I,41921,6068
2588,B,235,6070
2589,R,37931,6072
2590,B,254,6075
2591,I,41945,6077
2592,B,175,6079
2593,R,37755,6082
2594,B,114,6084
2595,I,41948,6086
2596,B,284,6089
2597,R,37555,6091
2598,B,158,6094
2599,I,41944,6096
2600,B,185,6098
2601,R,37796,6101
2602,B,129,6103
2603,I,42018,6105
2604,B,440,6108
2605,R,37525,6110
2606,B,99,6112
2607,I,41870,6115
2608,B,202,6117
2609,R,37828,6119
2610,B,135,6122
2611,I,42007,6124
2612,B,268,6126
2613,R,37851,6129
2614,B,93,6131
2615,I,41905,6133
2616,B,232,6136
2617,R,37881,6138
2618,B,292,6140
2619,I,41641,6143
2620,B,195,6145
2621,R,37768,6147
2622,B,109,6150
2623,I,41942,6152
2624,B,236,6155
2625,R,37904,6157
2626,B,191,6159
2627,I,41961,6162
2628,B,172,6164
2629,R,37754,6166
2630,B,152,6169
2631,I,41963,6171
2632,B,403,6173
2633,R,37550,6176
2634,B,128,6178
2635,I,41949,6180
2636,B,169,6183
2637,R,37828,6185
2638,B,147,6187
2639,I,42040,6190
2640,B,360,6192
2641,R,37824,6194
2642,B,102,6197
2643,I,41872,6199
2644,B,227,6201
2645,R,37891,6204
2646,B,237,6206
2647,I,41641,6208
2648,B,225,6211
2649,R,37796,6213
2650,B,94,6215
2651,I,41906,6218
2652,B,232,6220
2653,R,37901,6223
2654,B,282,6225
2655,I,41969,6227
2656,B,181,6230
2657,R,37774,6232
2658,B,124,6234
2659,I,42013,6237
2660,B,296,6239
2661,R,37588,6241
2662,B,146,6244
2663,I,41950,6246
2664,B,175,6248
2665,R,37811,6251
2666,B,141,6253
2667,I,41989,6255
2668,B,429,6258
2669,R,37611,6260
2670,B,112,6262
2671,I,41911,6265
2672,B,198,6267
2673,R,37874,6269
2674,B,158,6272
2675,I,41994,6274
2676,B,267,6276
2677,R,37839,6279
2678,B,99,6281
2679,I,41856,6284
2680,B,245,6286
2681,R,37884,6288
2682,B,312,6291
2683,I,41609,6293
2684,B,193,6295
2685,R,37788,6298
2686,B,106,6300
2687,I,41918,6302
2688,B,233,6305
2689,R,37925,6307
2690,B,187,6309
2691,I,41921,6312
2692,B,185,6314
2693,R,37765,6316
2694,B,152,6319
2695,I,41962,6321
2696,B,420,6323
2697,R,37508,6326
2698,B,114,6328
2699,I,41903,6330
2700,B,168,6333
2701,R,37859,6335
2702,B,132,6337
2703,I,41985,6340
2704,B,347,6342
2705,R,37833,6344
2706,B,95,6347
2707,I,41881,6349
2708,B,235,6352
2709,R,37892,6354
2710,B,257,6356
2711,I,41610,6359
2712,B,234,6361
2713,R,37793,6363
2714,B,94,6366
2715,I,41961,6368
2716,B,238,6370
2717,R,37923,6373
2718,B,245,6375
2719,I,41933,6377
2720,B,179,6380
2721,R,37729,6382
2722,B,129,6384
2723,I,41955,6387
2724,B,326,6389
2725,R,37575,6391
2726,B,147,6394
2727,I,41898,6396
2728,B,178,6398
2729,R,37819,6401
2730,B,133,6403
2731,I,41974,6405
2732,B,422,6408
2733,R,37849,6410
2734,B,102,6413
2735,I,41853,6415
2736,B,204,6417
2737,R,37828,6420
2738,B,169,6422
2739,I,42021,6424
2740,B,250,6427
2741,R,37819,6429
2742,B,101,6431
2743,I,41901,6434
2744,B,242,6436
2745,R,37866,6438
2746,B,318,6441
2747,I,41609,6443
2748,B,201,6445
2749,R,37737,6448
2750,B,109,6450
2751,I,41945,6452
2752,B,254,6455
2753,R,37944,6457
2754,B,185,6459
2755,I,41969,6462
2756,B,184,6464
2757,R,37738,6466
2758,B,145,6469
2759,I,41983,6471
2760,B,443,6473
2761,R,37534,6476
2762,B,108,6478
2763,I,41905,6481
2764,B,181,6483
2765,R,37861,6485
2766,B,141,6488
2767,I,42010,6490
2768,B,325,6492
2769,R,37834,6495
2770,B,125,6497
2771,I,41844,6499
2772,B,250,6502
2773,R,37852,6504
2774,B,251,6506
2775,I,41605,6509
2776,B,217,6511
2777,R,37810,6513
2778,B,98,6516
2779,I,41955,6518
2780,B,242,6520
2781,R,37927,6523
2782,B,249,6525
2783,I,41948,6527
2784,B,181,6530
2785,R,37717,6532
2786,B,131,6534
2787,I,41962,6537
2788,B,347,6539
2789,R,37534,6541
2790,B,163,6544
2791,I,41934,6546
2792,B,186,6549
